"user_id","total_revenue_by_user"
10015,"781.00"
10016,"1120.00"
10017,"1876.00"
10018,"1310.00"
10019,"320.00"
10020,"880.00"
10021,"366.00"
10022,"1358.00"
10023,"1114.00"
10024,"256.00"
10025,"824.00"
10026,"725.00"
10027,"498.00"
10028,"178.00"
10029,"415.00"
10030,"1923.00"
10031,"155.00"
10032,"776.00"
10033,"1225.00"
10034,"302.00"
10035,"367.00"
10036,"1281.00"
10038,"1259.00"
10039,"802.00"
10040,"171.00"
10041,"231.00"
10042,"456.00"
10043,"463.00"
10045,"1012.00"
10046,"2841.00"
10047,"547.00"
10048,"898.00"
10049,"436.00"
10050,"183.00"
10051,"280.00"
10052,"135.00"
10053,"504.00"
10054,"246.00"
10055,"751.00"
10056,"1208.00"
10057,"2230.00"
10058,"967.00"
10059,"1211.00"
10060,"335.00"
10061,"626.00"
10062,"2275.00"
10063,"928.00"
10064,"624.00"
10065,"1120.00"
10066,"1258.00"
10067,"141.00"
10068,"434.00"
10069,"283.00"
10070,"1226.00"
10071,"1972.00"
10072,"810.00"
10073,"2418.00"
10074,"476.00"
10075,"1098.00"
10076,"1013.00"
10077,"2855.00"
10078,"325.00"
10079,"2012.00"
10080,"396.00"
10081,"755.00"
10082,"1131.00"
10083,"151.00"
10084,"1372.00"
10085,"782.00"
10086,"150.00"
10087,"1878.00"
10088,"2362.00"
10089,"692.00"
10090,"2162.00"
10091,"378.00"
10092,"1247.00"
10093,"745.00"
10094,"484.00"
10095,"508.00"
10096,"2095.00"
10097,"526.00"
10098,"1597.00"
10100,"491.00"
10101,"522.00"
10102,"2284.00"
10103,"1369.00"
10104,"1907.00"
10105,"1944.00"
10106,"1114.00"
10107,"565.00"
10108,"496.00"
10109,"45.00"
10110,"1452.00"
10111,"1546.00"
10112,"690.00"
10113,"1500.00"
10114,"691.00"
10115,"550.00"
10116,"281.00"
10117,"1133.00"
10118,"732.00"
10119,"1555.00"
10120,"1465.00"
10121,"500.00"
10122,"960.00"
10123,"193.00"
10124,"99.00"
10125,"418.00"
10126,"376.00"
10127,"616.00"
10128,"2538.00"
10129,"371.00"
10130,"296.00"
10131,"1080.00"
10132,"563.00"
10133,"1346.00"
10134,"1164.00"
10135,"3371.00"
10136,"295.00"
10137,"850.00"
10138,"1299.00"
10139,"725.00"
10140,"804.00"
10141,"907.00"
10142,"700.00"
10143,"309.00"
10144,"719.00"
10145,"1175.00"
10146,"220.00"
10147,"1440.00"
10148,"1902.00"
10149,"615.00"
10150,"90.00"
10151,"711.00"
10152,"1732.00"
10153,"584.00"
10154,"1476.00"
10155,"867.00"
10156,"2179.00"
10157,"2498.00"
10158,"608.00"
10159,"664.00"
10160,"1552.00"
10161,"477.00"
10162,"2540.00"
10163,"1645.00"
10164,"587.00"
10165,"2236.00"
10166,"1746.00"
10167,"4710.00"
10168,"5434.00"
10169,"1609.00"
10170,"683.00"
10171,"1367.00"
10172,"1571.00"
10173,"348.00"
10174,"1390.00"
10175,"593.00"
10176,"1183.00"
10177,"606.00"
10178,"560.00"
10179,"1834.00"
10180,"736.00"
10181,"1364.00"
10182,"1777.00"
10183,"1071.00"
10184,"2552.00"
10185,"1773.00"
10186,"365.00"
10187,"960.00"
10188,"1541.00"
10189,"2254.00"
10190,"1271.00"
10191,"951.00"
10192,"1428.00"
10193,"690.00"
10194,"499.00"
10195,"1564.00"
10196,"3082.00"
10197,"545.00"
10198,"667.00"
10199,"1794.00"
10200,"1804.00"
10201,"3347.00"
10202,"1210.00"
10203,"356.00"
10204,"535.00"
10205,"1794.00"
10206,"1297.00"
10207,"583.00"
10208,"745.00"
10209,"246.00"
10210,"1152.00"
10211,"719.00"
10212,"845.00"
10213,"1786.00"
10214,"384.00"
10215,"269.00"
10216,"1099.00"
10217,"993.00"
10218,"167.00"
10219,"670.00"
10220,"277.00"
10221,"1215.00"
10222,"616.00"
10223,"690.00"
10224,"156.00"
10225,"866.00"
10226,"463.00"
10227,"2035.00"
10228,"1489.00"
10229,"710.00"
10230,"1135.00"
10231,"1600.00"
10232,"911.00"
10233,"543.00"
10234,"83.00"
10235,"845.00"
10236,"546.00"
10237,"593.00"
10238,"541.00"
10239,"1074.00"
10240,"1772.00"
10241,"749.00"
10242,"1819.00"
10243,"694.00"
10244,"850.00"
10245,"1437.00"
10246,"265.00"
10247,"286.00"
10248,"1462.00"
10249,"307.00"
10250,"531.00"
10251,"651.00"
10252,"1201.00"
10253,"1664.00"
10254,"863.00"
10255,"765.00"
10256,"737.00"
10257,"1956.00"
10258,"3015.00"
10259,"604.00"
10260,"1943.00"
10261,"1672.00"
10262,"918.00"
10263,"800.00"
10264,"2452.00"
10265,"2401.00"
10266,"1039.00"
10267,"2347.00"
10268,"990.00"
10269,"831.00"
10270,"589.00"
10271,"1658.00"
10272,"564.00"
10273,"1976.00"
10274,"1297.00"
10275,"1116.00"
10276,"1216.00"
10277,"1199.00"
10278,"788.00"
10279,"728.00"
10280,"2363.00"
10281,"818.00"
10282,"1231.00"
10283,"1585.00"
10284,"584.00"
10285,"1244.00"
10286,"340.00"
10287,"2542.00"
10288,"1282.00"
10289,"421.00"
10290,"1455.00"
10291,"1217.00"
10292,"1240.00"
10293,"419.00"
10294,"1911.00"
10295,"1733.00"
10296,"591.00"
10297,"1340.00"
10298,"832.00"
10299,"1445.00"
10300,"418.00"
10301,"330.00"
10302,"894.00"
10303,"2929.00"
10304,"571.00"
10305,"795.00"
10306,"861.00"
10307,"534.00"
10308,"295.00"
10309,"3134.00"
10310,"2665.00"
10311,"4014.00"
10312,"2749.00"
10313,"2754.00"
10314,"1609.00"
10315,"451.00"
10316,"678.00"
10317,"2360.00"
10318,"808.00"
10319,"140.00"
10320,"1690.00"
10321,"936.00"
10322,"344.00"
10323,"2116.00"
10325,"844.00"
10326,"1039.00"
10327,"1252.00"
10328,"280.00"
10329,"1237.00"
10330,"158.00"
10331,"186.00"
10332,"755.00"
10333,"651.00"
10334,"1027.00"
10335,"500.00"
10336,"2183.00"
10337,"279.00"
10338,"1472.00"
10339,"1153.00"
10340,"1425.00"
10341,"210.00"
10342,"712.00"
10343,"1053.00"
10344,"91.00"
10345,"1029.00"
10346,"416.00"
10347,"759.00"
10348,"2647.00"
10349,"4083.00"
10350,"1784.00"
10351,"361.00"
10352,"2410.00"
10353,"456.00"
10354,"1023.00"
10355,"1865.00"
10356,"1236.00"
10357,"590.00"
10358,"1703.00"
10359,"400.00"
10360,"1339.00"
10361,"1893.00"
10362,"1967.00"
10363,"75.00"
10364,"1466.00"
10365,"1177.00"
10366,"394.00"
10367,"483.00"
10368,"454.00"
10369,"1027.00"
10370,"1241.00"
10371,"581.00"
10372,"657.00"
10373,"759.00"
10374,"909.00"
10375,"555.00"
10376,"562.00"
10377,"901.00"
10378,"2107.00"
10379,"1179.00"
10380,"1009.00"
10381,"250.00"
10382,"851.00"
10383,"1973.00"
10384,"446.00"
10385,"1027.00"
10386,"830.00"
10387,"1589.00"
10388,"961.00"
10389,"120.00"
10390,"1139.00"
10391,"1966.00"
10392,"2226.00"
10393,"1073.00"
10394,"781.00"
10395,"1052.00"
10396,"211.00"
10397,"480.00"
10398,"888.00"
10399,"922.00"
10400,"450.00"
10401,"1390.00"
10402,"2339.00"
10403,"661.00"
10404,"2377.00"
10405,"220.00"
10406,"1334.00"
10407,"1931.00"
10408,"876.00"
10409,"521.00"
10410,"554.00"
10411,"906.00"
10412,"1924.00"
10413,"2174.00"
10414,"2569.00"
10415,"418.00"
10416,"175.00"
10417,"1651.00"
10418,"242.00"
10419,"791.00"
10420,"276.00"
10421,"471.00"
10422,"1959.00"
10423,"1185.00"
10424,"200.00"
10425,"1691.00"
10426,"470.00"
10427,"3039.00"
10428,"155.00"
10429,"1146.00"
10431,"1128.00"
10432,"1159.00"
10433,"480.00"
10434,"2726.00"
10435,"266.00"
10436,"570.00"
10437,"1098.00"
10438,"415.00"
10439,"234.00"
10440,"1552.00"
10441,"862.00"
10442,"1154.00"
10443,"610.00"
10444,"821.00"
10445,"369.00"
10446,"245.00"
10447,"3024.00"
10448,"2148.00"
10449,"974.00"
10450,"2081.00"
10451,"2187.00"
10452,"1030.00"
10453,"1047.00"
10454,"45.00"
10455,"1605.00"
10456,"792.00"
10457,"295.00"
10458,"729.00"
10459,"1395.00"
10460,"1025.00"
10461,"2025.00"
10462,"619.00"
10463,"360.00"
10464,"1216.00"
10465,"12.00"
10466,"927.00"
10467,"1438.00"
10468,"846.00"
10469,"523.00"
10470,"663.00"
10471,"1315.00"
10472,"1559.00"
10473,"625.00"
10474,"387.00"
10475,"597.00"
10476,"496.00"
10477,"815.00"
10478,"1166.00"
10479,"308.00"
10480,"3283.00"
10481,"1839.00"
10482,"2072.00"
10483,"326.00"
10484,"1321.00"
10485,"1764.00"
10486,"932.00"
10487,"995.00"
10488,"2160.00"
10489,"250.00"
10490,"1240.00"
10491,"255.00"
10492,"806.00"
10493,"495.00"
10494,"468.00"
10495,"1092.00"
10496,"516.00"
10497,"2488.00"
10498,"429.00"
10499,"2940.00"
10500,"1294.00"
10501,"1248.00"
10502,"399.00"
10503,"783.00"
10504,"1799.00"
10505,"3635.00"
10506,"138.00"
10507,"953.00"
10508,"2647.00"
10509,"3382.00"
10510,"1021.00"
10511,"1103.00"
10512,"200.00"
10514,"1791.00"
10515,"1171.00"
10516,"1607.00"
10517,"2339.00"
10518,"653.00"
10519,"831.00"
10520,"701.00"
10521,"2305.00"
10522,"693.00"
10523,"415.00"
10524,"715.00"
10525,"738.00"
10526,"2054.00"
10527,"525.00"
10528,"946.00"
10529,"1685.00"
10530,"1551.00"
10531,"820.00"
10532,"434.00"
10533,"576.00"
10534,"491.00"
10535,"1633.00"
10536,"1799.00"
10537,"1344.00"
10538,"673.00"
10539,"1210.00"
10540,"723.00"
10541,"1535.00"
10542,"994.00"
10543,"399.00"
10544,"1214.00"
10545,"100.00"
10546,"431.00"
10547,"765.00"
10548,"1788.00"
10549,"490.00"
10550,"1812.00"
10551,"1419.00"
10552,"1855.00"
10553,"528.00"
10554,"91.00"
10555,"848.00"
10556,"822.00"
10557,"394.00"
10558,"2240.00"
10559,"1221.00"
10560,"1643.00"
10561,"666.00"
10562,"2039.00"
10563,"1560.00"
10564,"626.00"
10565,"240.00"
10566,"205.00"
10567,"171.00"
10568,"1562.00"
10569,"871.00"
10570,"453.00"
10571,"881.00"
10572,"607.00"
10573,"687.00"
10574,"3526.00"
10575,"2669.00"
10576,"1519.00"
10577,"331.00"
10578,"1579.00"
10579,"557.00"
10580,"1869.00"
10581,"998.00"
10582,"396.00"
10583,"566.00"
10584,"433.00"
10585,"426.00"
10586,"1055.00"
10587,"1079.00"
10588,"3107.00"
10589,"655.00"
10590,"623.00"
10591,"641.00"
10592,"410.00"
10593,"1980.00"
10594,"1648.00"
10595,"470.00"
10596,"1911.00"
10597,"1065.00"
10598,"658.00"
10599,"1735.00"
10600,"947.00"
10601,"210.00"
10602,"2505.00"
10603,"919.00"
10604,"240.00"
10605,"2364.00"
10606,"2004.00"
10607,"627.00"
10608,"87.00"
10609,"440.00"
10610,"435.00"
10611,"671.00"
10612,"2624.00"
10613,"1549.00"
10614,"708.00"
10615,"510.00"
10616,"115.00"
10617,"1058.00"
10618,"301.00"
10619,"1491.00"
10620,"2747.00"
10621,"1755.00"
10622,"1928.00"
10623,"534.00"
10624,"649.00"
10625,"820.00"
10626,"903.00"
10627,"1005.00"
10628,"219.00"
10629,"1398.00"
10630,"2324.00"
10631,"603.00"
10632,"2854.00"
10633,"1206.00"
10634,"946.00"
10635,"135.00"
10636,"1558.00"
10637,"90.00"
10638,"405.00"
10639,"744.00"
10640,"1238.00"
10641,"208.00"
10642,"500.00"
10643,"2165.00"
10644,"471.00"
10645,"763.00"
10646,"1223.00"
10647,"230.00"
10648,"435.00"
10649,"468.00"
10650,"903.00"
10651,"1225.00"
10652,"358.00"
10653,"100.00"
10654,"198.00"
10655,"239.00"
10656,"1137.00"
10657,"268.00"
10658,"1528.00"
10659,"863.00"
10660,"65.00"
10661,"957.00"
10662,"2885.00"
10663,"1030.00"
10664,"1265.00"
10665,"361.00"
10666,"899.00"
10667,"3570.00"
10668,"340.00"
10669,"770.00"
10671,"2035.00"
10672,"686.00"
10673,"1829.00"
10674,"646.00"
10675,"2897.00"
10676,"515.00"
10677,"231.00"
10678,"909.00"
10679,"391.00"
10680,"306.00"
10681,"2624.00"
10682,"2686.00"
10683,"202.00"
10684,"3237.00"
10685,"120.00"
10686,"2383.00"
10687,"417.00"
10688,"598.00"
10689,"600.00"
10690,"1270.00"
10691,"251.00"
10692,"1255.00"
10693,"861.00"
10694,"2408.00"
10695,"365.00"
10696,"299.00"
10697,"661.00"
10698,"402.00"
10699,"1275.00"
10700,"1180.00"
10701,"4561.00"
10702,"328.00"
10703,"409.00"
10704,"975.00"
10705,"928.00"
10706,"243.00"
10707,"1787.00"
10708,"678.00"
10709,"1057.00"
10710,"938.00"
10711,"1623.00"
10712,"445.00"
10713,"947.00"
10714,"1312.00"
10715,"718.00"
10716,"719.00"
10717,"864.00"
10718,"135.00"
10719,"1064.00"
10720,"1952.00"
10721,"2050.00"
10722,"1990.00"
10723,"2490.00"
10724,"226.00"
10725,"1096.00"
10726,"381.00"
10727,"2137.00"
10728,"1517.00"
10729,"753.00"
10730,"496.00"
10731,"1091.00"
10732,"1272.00"
10733,"2395.00"
10734,"1683.00"
10735,"238.00"
10736,"1075.00"
10737,"1792.00"
10738,"1070.00"
10739,"397.00"
10740,"1170.00"
10741,"225.00"
10742,"873.00"
10743,"1669.00"
10744,"2835.00"
10745,"1416.00"
10746,"180.00"
10747,"2740.00"
10748,"2173.00"
10749,"964.00"
10750,"202.00"
10751,"1311.00"
10752,"1442.00"
10753,"575.00"
10754,"305.00"
10755,"611.00"
10756,"442.00"
10757,"929.00"
10758,"2469.00"
10759,"1678.00"
10760,"1302.00"
10761,"1386.00"
10762,"375.00"
10763,"191.00"
10764,"205.00"
10766,"550.00"
10767,"1695.00"
10768,"1148.00"
10769,"523.00"
10770,"1493.00"
10771,"1141.00"
10772,"1552.00"
10773,"1842.00"
10774,"566.00"
10775,"806.00"
10776,"1152.00"
10777,"780.00"
10778,"2481.00"
10779,"575.00"
10780,"567.00"
10781,"531.00"
10782,"987.00"
10783,"74.00"
10784,"55.00"
10785,"769.00"
10787,"2268.00"
10788,"484.00"
10789,"1874.00"
10790,"427.00"
10791,"1569.00"
10792,"853.00"
10793,"320.00"
10794,"1827.00"
10795,"671.00"
10796,"895.00"
10797,"957.00"
10798,"591.00"
10799,"3012.00"
10800,"200.00"
10801,"801.00"
10802,"275.00"
10803,"729.00"
10804,"1281.00"
10805,"195.00"
10806,"690.00"
10807,"1972.00"
10808,"1714.00"
10809,"767.00"
10810,"821.00"
10811,"1128.00"
10812,"229.00"
10813,"714.00"
10814,"219.00"
10815,"913.00"
10816,"1176.00"
10817,"4320.00"
10818,"1463.00"
10819,"1380.00"
10820,"2940.00"
10821,"2792.00"
10822,"673.00"
10823,"310.00"
10824,"294.00"
10825,"218.00"
10826,"1908.00"
10827,"1065.00"
10828,"570.00"
10829,"283.00"
10830,"2234.00"
10831,"677.00"
10832,"1520.00"
10833,"2461.00"
10834,"488.00"
10835,"1741.00"
10836,"642.00"
10837,"1059.00"
10838,"1128.00"
10839,"1934.00"
10840,"521.00"
10841,"2979.00"
10842,"1051.00"
10843,"148.00"
10844,"300.00"
10845,"1095.00"
10846,"3151.00"
10847,"725.00"
10848,"729.00"
10849,"897.00"
10850,"896.00"
10851,"3423.00"
10852,"1376.00"
10853,"496.00"
10854,"2136.00"
10855,"709.00"
10856,"293.00"
10857,"1278.00"
10858,"2487.00"
10859,"836.00"
10860,"302.00"
10861,"880.00"
10862,"605.00"
10863,"955.00"
10864,"1328.00"
10865,"317.00"
10866,"928.00"
10868,"200.00"
10869,"711.00"
10870,"3203.00"
10871,"368.00"
10872,"1844.00"
10873,"272.00"
10874,"1996.00"
10875,"1225.00"
10876,"732.00"
10877,"446.00"
10878,"531.00"
10879,"2215.00"
10880,"803.00"
10881,"470.00"
10882,"1925.00"
10883,"758.00"
10884,"1563.00"
10885,"2127.00"
10886,"1692.00"
10887,"747.00"
10888,"978.00"
10889,"1280.00"
10890,"1123.00"
10891,"240.00"
10892,"429.00"
10893,"989.00"
10894,"1765.00"
10895,"2208.00"
10896,"86.00"
10897,"138.00"
10898,"1598.00"
10899,"716.00"
10900,"1890.00"
10901,"1163.00"
10902,"3681.00"
10903,"963.00"
10904,"381.00"
10905,"205.00"
10906,"948.00"
10907,"1910.00"
10908,"2828.00"
10909,"801.00"
10910,"888.00"
10911,"391.00"
10912,"778.00"
10913,"920.00"
10914,"155.00"
10915,"768.00"
10916,"2052.00"
10917,"884.00"
10918,"656.00"
10919,"3581.00"
10920,"1291.00"
10921,"784.00"
10922,"288.00"
10923,"1514.00"
10924,"2603.00"
10925,"999.00"
10926,"4777.00"
10927,"691.00"
10928,"63.00"
10929,"796.00"
10930,"249.00"
10931,"161.00"
10932,"760.00"
10933,"1641.00"
10934,"635.00"
10935,"1926.00"
10936,"856.00"
10937,"1117.00"
10938,"1392.00"
10939,"1909.00"
10940,"251.00"
10942,"1263.00"
10943,"2147.00"
10944,"1053.00"
10945,"1548.00"
10946,"1679.00"
10947,"2162.00"
10948,"684.00"
10949,"1640.00"
10950,"1138.00"
10951,"4484.00"
10952,"1006.00"
10953,"755.00"
10954,"700.00"
10955,"1806.00"
10956,"1025.00"
10957,"1976.00"
10958,"353.00"
10959,"3015.00"
10960,"415.00"
10961,"917.00"
10962,"80.00"
10963,"704.00"
10964,"325.00"
10965,"3444.00"
10966,"714.00"
10967,"459.00"
10968,"1062.00"
10969,"2010.00"
10970,"335.00"
10971,"487.00"
10972,"1748.00"
10973,"2366.00"
10974,"1277.00"
10975,"575.00"
10976,"425.00"
10977,"1672.00"
10978,"2008.00"
10979,"923.00"
10980,"1400.00"
10981,"1157.00"
10982,"46.00"
10983,"795.00"
10984,"641.00"
10985,"3168.00"
10986,"666.00"
10987,"1867.00"
10988,"428.00"
10989,"397.00"
10990,"1321.00"
10991,"348.00"
10992,"630.00"
10993,"1111.00"
10994,"326.00"
10995,"391.00"
10996,"3104.00"
10997,"1156.00"
10998,"1279.00"
10999,"1274.00"
11000,"447.00"
11001,"2610.00"
11002,"789.00"
11003,"1198.00"
11004,"215.00"
11005,"2217.00"
11006,"2332.00"
11007,"354.00"
11008,"1089.00"
11009,"160.00"
11010,"1335.00"
11011,"785.00"
11012,"1556.00"
11013,"1570.00"
11014,"723.00"
11015,"1276.00"
11016,"1259.00"
11017,"1097.00"
11018,"3325.00"
11019,"864.00"
11020,"1309.00"
11021,"1138.00"
11022,"263.00"
11023,"650.00"
11024,"906.00"
11025,"708.00"
11026,"150.00"
11027,"619.00"
11028,"328.00"
11029,"253.00"
11030,"250.00"
11031,"446.00"
11032,"309.00"
11033,"1216.00"
11034,"1090.00"
11035,"1800.00"
11036,"602.00"
11037,"231.00"
11038,"661.00"
11039,"686.00"
11040,"1008.00"
11041,"600.00"
11042,"232.00"
11043,"590.00"
11044,"868.00"
11045,"1962.00"
11046,"1397.00"
11047,"321.00"
11048,"436.00"
11049,"2302.00"
11050,"682.00"
11051,"370.00"
11052,"2368.00"
11053,"1411.00"
11054,"1538.00"
11055,"715.00"
11056,"2106.00"
11057,"184.00"
11058,"1132.00"
11059,"1987.00"
11060,"917.00"
11061,"2411.00"
11062,"261.00"
11063,"1276.00"
11064,"2626.00"
11065,"954.00"
11066,"789.00"
11067,"1135.00"
11068,"760.00"
11069,"954.00"
11070,"1009.00"
11071,"232.00"
11072,"523.00"
11073,"809.00"
11074,"2078.00"
11075,"1145.00"
11076,"499.00"
11077,"1795.00"
11078,"1025.00"
11079,"866.00"
11080,"1953.00"
11081,"1015.00"
11082,"1467.00"
11083,"2674.00"
11084,"1830.00"
11085,"1036.00"
11086,"1590.00"
11087,"2473.00"
11089,"2298.00"
11090,"2217.00"
11091,"1657.00"
11092,"1194.00"
11093,"1943.00"
11094,"1359.00"
11095,"669.00"
11096,"631.00"
11097,"1021.00"
11098,"501.00"
11099,"686.00"
11100,"710.00"
11101,"1334.00"
11102,"823.00"
11103,"445.00"
11104,"1261.00"
11105,"2308.00"
11106,"431.00"
11107,"1293.00"
11108,"1327.00"
11109,"1066.00"
11110,"570.00"
11112,"921.00"
11113,"1911.00"
11114,"1149.00"
11115,"893.00"
11116,"96.00"
11117,"78.00"
11118,"4774.00"
11119,"280.00"
11120,"1494.00"
11121,"1470.00"
11122,"1116.00"
11123,"1594.00"
11124,"643.00"
11125,"813.00"
11126,"1381.00"
11127,"250.00"
11128,"1679.00"
11129,"1314.00"
11130,"418.00"
11131,"161.00"
11132,"297.00"
11133,"570.00"
11134,"487.00"
11135,"748.00"
11136,"1478.00"
11137,"1623.00"
11138,"1876.00"
11139,"1410.00"
11140,"141.00"
11141,"2584.00"
11142,"287.00"
11143,"1347.00"
11144,"1980.00"
11145,"1984.00"
11146,"421.00"
11147,"1205.00"
11148,"377.00"
11149,"963.00"
11150,"2236.00"
11151,"472.00"
11152,"934.00"
11153,"764.00"
11154,"1219.00"
11155,"270.00"
11156,"640.00"
11157,"1266.00"
11158,"145.00"
11159,"3460.00"
11160,"236.00"
11161,"1401.00"
11162,"935.00"
11163,"426.00"
11164,"2214.00"
11165,"788.00"
11166,"578.00"
11167,"2140.00"
11168,"1450.00"
11169,"1308.00"
11170,"393.00"
11171,"1618.00"
11172,"95.00"
11173,"963.00"
11174,"191.00"
11175,"794.00"
11176,"1191.00"
11177,"330.00"
11178,"1651.00"
11179,"655.00"
11180,"1758.00"
11181,"677.00"
11182,"246.00"
11183,"1650.00"
11184,"1181.00"
11185,"1784.00"
11186,"548.00"
11187,"724.00"
11188,"2622.00"
11189,"313.00"
11190,"944.00"
11191,"930.00"
11192,"70.00"
11193,"566.00"
11194,"880.00"
11195,"896.00"
11196,"1613.00"
11197,"698.00"
11198,"3325.00"
11199,"1019.00"
11200,"1113.00"
11201,"1365.00"
11202,"375.00"
11203,"198.00"
11204,"1437.00"
11205,"883.00"
11206,"1626.00"
11207,"1583.00"
11208,"564.00"
11209,"640.00"
11210,"846.00"
11211,"568.00"
11212,"552.00"
11213,"933.00"
11214,"1736.00"
11215,"715.00"
11216,"1228.00"
11217,"678.00"
11218,"511.00"
11219,"436.00"
11220,"1288.00"
11221,"232.00"
11222,"273.00"
11223,"1440.00"
11224,"471.00"
11225,"1228.00"
11226,"1685.00"
11227,"2376.00"
11228,"738.00"
11229,"310.00"
11230,"1442.00"
11231,"2936.00"
11232,"383.00"
11233,"1058.00"
11234,"494.00"
11235,"735.00"
11236,"326.00"
11237,"1004.00"
11238,"467.00"
11239,"427.00"
11240,"1305.00"
11241,"250.00"
11242,"643.00"
11243,"847.00"
11244,"1285.00"
11245,"908.00"
11246,"1397.00"
11247,"456.00"
11248,"587.00"
11249,"611.00"
11250,"1456.00"
11251,"90.00"
11252,"171.00"
11253,"2628.00"
11254,"2643.00"
11255,"555.00"
11256,"359.00"
11257,"860.00"
11258,"90.00"
11259,"390.00"
11260,"289.00"
11261,"2917.00"
11262,"3166.00"
11263,"230.00"
11264,"525.00"
11265,"2185.00"
11266,"1293.00"
11267,"385.00"
11268,"2491.00"
11269,"473.00"
11270,"311.00"
11271,"1554.00"
11272,"2298.00"
11273,"652.00"
11274,"300.00"
11275,"664.00"
11276,"126.00"
11277,"1315.00"
11278,"1187.00"
11279,"439.00"
11280,"1148.00"
11281,"1342.00"
11282,"1516.00"
11283,"1504.00"
11284,"1687.00"
11285,"376.00"
11286,"303.00"
11287,"632.00"
11288,"448.00"
11289,"1032.00"
11290,"715.00"
11291,"105.00"
11292,"851.00"
11293,"244.00"
11294,"678.00"
11295,"864.00"
11296,"1621.00"
11297,"3241.00"
11298,"638.00"
11299,"766.00"
11300,"2181.00"
11301,"1354.00"
11302,"948.00"
11303,"275.00"
11304,"715.00"
11305,"169.00"
11306,"914.00"
11307,"265.00"
11308,"637.00"
11310,"555.00"
11311,"1841.00"
11312,"105.00"
11313,"1743.00"
11314,"695.00"
11315,"145.00"
11316,"588.00"
11317,"2069.00"
11318,"938.00"
11320,"2263.00"
11321,"1363.00"
11322,"454.00"
11323,"342.00"
11324,"1036.00"
11325,"1142.00"
11326,"740.00"
11327,"1569.00"
11328,"245.00"
11329,"136.00"
11330,"1681.00"
11331,"270.00"
11332,"1195.00"
11333,"1796.00"
11334,"947.00"
11335,"200.00"
11336,"2753.00"
11337,"413.00"
11338,"350.00"
11339,"681.00"
11340,"93.00"
11341,"906.00"
11342,"356.00"
11343,"188.00"
11344,"1971.00"
11345,"1913.00"
11346,"1503.00"
11347,"143.00"
11348,"1177.00"
11349,"1110.00"
11350,"1822.00"
11351,"120.00"
11352,"1207.00"
11353,"1249.00"
11354,"352.00"
11355,"545.00"
11356,"968.00"
11357,"185.00"
11358,"617.00"
11359,"935.00"
11360,"1055.00"
11361,"409.00"
11362,"136.00"
11363,"994.00"
11364,"144.00"
11365,"888.00"
11366,"347.00"
11367,"130.00"
11368,"1178.00"
11369,"153.00"
11370,"331.00"
11371,"1269.00"
11372,"748.00"
11373,"320.00"
11374,"396.00"
11375,"151.00"
11376,"1698.00"
11377,"337.00"
11378,"80.00"
11379,"1808.00"
11380,"500.00"
11381,"1185.00"
11382,"1858.00"
11383,"1325.00"
11384,"126.00"
11385,"205.00"
11386,"2598.00"
11387,"1093.00"
11388,"1761.00"
11389,"433.00"
11390,"1254.00"
11391,"1516.00"
11392,"685.00"
11393,"2001.00"
11394,"932.00"
11395,"2013.00"
11396,"94.00"
11397,"101.00"
11398,"622.00"
11399,"686.00"
11400,"231.00"
11401,"520.00"
11402,"641.00"
11403,"163.00"
11404,"226.00"
11405,"1078.00"
11407,"450.00"
11408,"200.00"
11409,"866.00"
11410,"339.00"
11411,"1359.00"
11412,"599.00"
11413,"271.00"
11414,"215.00"
11415,"744.00"
11416,"1667.00"
11417,"580.00"
11418,"1214.00"
11419,"1147.00"
11420,"1491.00"
11421,"281.00"
11422,"981.00"
11423,"726.00"
11424,"2280.00"
11425,"444.00"
11426,"295.00"
11427,"1009.00"
11428,"240.00"
11429,"1728.00"
11430,"1302.00"
11431,"1357.00"
11432,"721.00"
11433,"1194.00"
11434,"1367.00"
11435,"1257.00"
11436,"1511.00"
11437,"1387.00"
11438,"446.00"
11439,"1028.00"
11440,"1268.00"
11441,"1784.00"
11442,"975.00"
11443,"160.00"
11444,"98.00"
11445,"344.00"
11446,"943.00"
11447,"291.00"
11448,"1043.00"
11449,"456.00"
11450,"916.00"
11451,"1710.00"
11452,"1163.00"
11453,"2464.00"
11455,"256.00"
11456,"805.00"
11457,"790.00"
11458,"1944.00"
11459,"1343.00"
11460,"660.00"
11461,"396.00"
11462,"2331.00"
11463,"938.00"
11464,"300.00"
11465,"390.00"
11466,"1126.00"
11467,"1024.00"
11468,"1402.00"
11469,"1215.00"
11470,"231.00"
11471,"156.00"
11472,"686.00"
11473,"480.00"
11474,"605.00"
11475,"1407.00"
11476,"1265.00"
11477,"1589.00"
11478,"871.00"
11479,"319.00"
11480,"1052.00"
11481,"1809.00"
11482,"780.00"
11483,"1077.00"
11484,"741.00"
11485,"990.00"
11486,"161.00"
11487,"2639.00"
11488,"514.00"
11489,"1317.00"
11490,"1257.00"
11491,"834.00"
11492,"1304.00"
11493,"150.00"
11494,"637.00"
11495,"979.00"
11496,"1123.00"
11497,"1235.00"
11498,"568.00"
11499,"652.00"
11500,"1338.00"
11501,"550.00"
11502,"964.00"
11503,"951.00"
11505,"50.00"
11506,"1402.00"
11507,"1365.00"
11508,"802.00"
11509,"1165.00"
11510,"1302.00"
11511,"2871.00"
11512,"996.00"
