"user_id","order_quantity"
10913,"4"
10914,"1"
10915,"2"
10916,"5"
10917,"2"
10918,"3"
10919,"7"
10920,"3"
10921,"2"
10922,"1"
10923,"5"
10924,"8"
10925,"5"
10926,"9"
10927,"3"
10928,"1"
10929,"2"
10930,"1"
10931,"1"
10932,"1"
10933,"3"
10934,"3"
10935,"4"
10936,"2"
10937,"2"
10938,"4"
10939,"5"
10940,"1"
10942,"2"
10943,"5"
10944,"4"
10945,"2"
10946,"4"
10947,"5"
10948,"2"
10949,"3"
10950,"5"
10951,"8"
10952,"3"
10953,"3"
10954,"3"
10955,"5"
10956,"2"
10957,"5"
10958,"1"
10959,"5"
10960,"2"
10961,"1"
10962,"1"
10963,"2"
10964,"2"
10965,"7"
10966,"3"
10967,"4"
10968,"2"
10969,"5"
10970,"1"
10971,"2"
10972,"6"
10973,"5"
10974,"3"
10975,"1"
10976,"2"
10977,"3"
10978,"5"
10979,"1"
10980,"5"
10981,"3"
10982,"1"
10983,"2"
10984,"2"
10985,"6"
10986,"2"
10987,"6"
10988,"1"
10989,"2"
10990,"5"
10991,"1"
10992,"3"
10993,"3"
10994,"1"
10995,"2"
10996,"6"
10997,"2"
10998,"3"
10999,"3"
11000,"1"
11001,"5"
11002,"2"
11003,"5"
11004,"1"
11005,"2"
11006,"3"
11007,"2"
11008,"4"
11009,"1"
11010,"5"
11011,"2"
11012,"2"
11013,"2"
11014,"1"
11015,"4"
11016,"3"
11017,"5"
11018,"9"
11019,"3"
11020,"4"
11021,"3"
11022,"3"
11023,"1"
11024,"3"
11025,"2"
11026,"1"
11027,"1"
11028,"1"
11029,"1"
11030,"1"
11031,"2"
11032,"1"
11033,"2"
11034,"3"
11035,"5"
11036,"1"
11037,"2"
11038,"3"
11039,"2"
11040,"4"
11041,"3"
11042,"1"
11043,"1"
11044,"2"
11045,"4"
11046,"3"
11047,"1"
11048,"2"
11049,"5"
11050,"2"
11051,"1"
11052,"4"
11053,"2"
11054,"4"
11055,"2"
11056,"5"
11057,"1"
11058,"3"
11059,"3"
11060,"2"
11061,"5"
11062,"1"
11063,"3"
11064,"5"
11065,"2"
11066,"3"
11067,"2"
11068,"2"
11069,"2"
11070,"2"
11071,"1"
11072,"2"
11073,"2"
11074,"6"
11075,"3"
11076,"2"
11077,"3"
11078,"2"
11079,"3"
11080,"7"
11081,"3"
11082,"4"
11083,"6"
11084,"3"
11085,"2"
11086,"3"
11087,"4"
11089,"4"
11090,"4"
11091,"3"
11092,"5"
11093,"4"
11094,"3"
11095,"3"
11096,"1"
11097,"3"
11098,"1"
11099,"3"
11100,"2"
11101,"3"
11102,"3"
11103,"2"
11104,"4"
11105,"5"
11106,"3"
11107,"3"
11108,"5"
11109,"3"
11110,"1"
11112,"2"
11113,"6"
11114,"2"
11115,"2"
11116,"1"
11117,"1"
11118,"7"
11119,"1"
11120,"5"
11121,"3"
11122,"3"
11123,"5"
11124,"2"
11125,"2"
11126,"2"
11127,"1"
11128,"4"
11129,"3"
11130,"1"
11131,"1"
11132,"1"
11133,"2"
11134,"2"
11135,"2"
11136,"3"
11137,"6"
11138,"3"
11139,"4"
11140,"1"
11141,"6"
11142,"2"
11143,"4"
11144,"3"
11145,"5"
11146,"2"
11147,"3"
11148,"2"
11149,"3"
11150,"6"
11151,"2"
11152,"3"
11153,"3"
11154,"3"
11155,"1"
11156,"2"
11157,"2"
11158,"1"
11159,"7"
11160,"1"
11161,"3"
11162,"2"
11163,"1"
11164,"4"
11165,"2"
11166,"1"
11167,"3"
11168,"3"
11169,"3"
11170,"1"
11171,"4"
11172,"1"
11173,"1"
11174,"1"
11175,"2"
11176,"2"
11177,"2"
11178,"3"
11179,"2"
11180,"5"
11181,"2"
11182,"1"
11183,"5"
11184,"2"
11185,"4"
11186,"2"
11187,"2"
11188,"4"
11189,"2"
11190,"3"
11191,"2"
11192,"1"
11193,"2"
11194,"3"
11195,"2"
11196,"4"
11197,"2"
11198,"7"
11199,"3"
11200,"4"
11201,"2"
11202,"1"
11203,"1"
11204,"4"
11205,"3"
11206,"4"
11207,"3"
11208,"1"
11209,"2"
11210,"3"
11211,"2"
11212,"2"
11213,"2"
11214,"4"
11215,"2"
11216,"3"
11217,"2"
11218,"1"
11219,"2"
11220,"4"
11221,"1"
11222,"1"
11223,"4"
11224,"1"
11225,"2"
11226,"4"
11227,"3"
11228,"2"
11229,"1"
11230,"2"
11231,"7"
11232,"2"
11233,"2"
11234,"1"
11235,"2"
11236,"1"
11237,"2"
11238,"1"
11239,"2"
11240,"4"
11241,"2"
11242,"1"
11243,"2"
11244,"3"
11245,"2"
11246,"4"
11247,"2"
11248,"2"
11249,"1"
11250,"5"
11251,"1"
11252,"1"
11253,"6"
11254,"5"
11255,"2"
11256,"2"
11257,"2"
11258,"1"
11259,"1"
11260,"1"
11261,"6"
11262,"6"
11263,"1"
11264,"1"
11265,"2"
11266,"4"
11267,"1"
11268,"4"
11269,"2"
11270,"1"
11271,"3"
11272,"5"
11273,"1"
11274,"1"
11275,"2"
11276,"1"
11277,"4"
11278,"2"
11279,"1"
11280,"2"
11281,"2"
11282,"3"
11283,"3"
11284,"4"
11285,"1"
11286,"1"
11287,"1"
11288,"2"
11289,"3"
11290,"2"
11291,"1"
11292,"3"
11293,"1"
11294,"2"
11295,"3"
11296,"4"
11297,"8"
11298,"2"
11299,"3"
11300,"4"
11301,"4"
11302,"3"
11303,"1"
11304,"3"
11305,"1"
11306,"2"
11307,"1"
11308,"2"
11310,"2"
11311,"3"
11312,"1"
11313,"4"
11314,"2"
11315,"1"
11316,"2"
11317,"4"
11318,"3"
11320,"9"
11321,"3"
11322,"1"
11323,"2"
11324,"2"
11325,"3"
11326,"1"
11327,"3"
11328,"1"
11329,"1"
11330,"3"
11331,"2"
11332,"3"
11333,"5"
11334,"3"
11335,"1"
11336,"3"
11337,"2"
11338,"1"
11339,"3"
11340,"1"
11341,"1"
11342,"1"
11343,"1"
11344,"4"
11345,"4"
11346,"4"
11347,"1"
11348,"3"
11349,"1"
11350,"3"
11351,"1"
11352,"2"
11353,"4"
11354,"1"
11355,"1"
11356,"5"
11357,"1"
11358,"3"
11359,"2"
11360,"3"
11361,"2"
11362,"1"
11363,"2"
11364,"2"
11365,"3"
11366,"2"
11367,"1"
11368,"2"
11369,"1"
11370,"2"
11371,"3"
11372,"2"
11373,"1"
11374,"1"
11375,"1"
11376,"4"
11377,"1"
11378,"1"
11379,"5"
11380,"1"
11381,"3"
11382,"3"
11383,"3"
11384,"1"
11385,"1"
11386,"7"
11387,"2"
11388,"5"
11389,"2"
11390,"2"
11391,"4"
11392,"1"
11393,"5"
11394,"3"
11395,"4"
11396,"1"
11397,"1"
11398,"1"
11399,"3"
11400,"1"
11401,"2"
11402,"2"
11403,"1"
11404,"1"
11405,"3"
11407,"1"
11408,"1"
11409,"1"
11410,"2"
11411,"4"
11412,"1"
11413,"2"
11414,"1"
11415,"2"
11416,"4"
11417,"3"
11418,"3"
11419,"4"
11420,"4"
11421,"2"
11422,"5"
11423,"2"
11424,"7"
11425,"2"
11426,"2"
11427,"3"
11428,"1"
11429,"3"
11430,"3"
11431,"3"
11432,"1"
11433,"2"
11434,"2"
11435,"3"
11436,"3"
11437,"3"
11438,"2"
11439,"2"
11440,"2"
11441,"4"
11442,"1"
11443,"1"
11444,"1"
11445,"1"
11446,"3"
11447,"1"
11448,"3"
11449,"2"
11450,"1"
11451,"4"
11452,"3"
11453,"6"
11455,"1"
11456,"2"
11457,"2"
11458,"2"
11459,"2"
11460,"2"
11461,"1"
11462,"6"
11463,"1"
11464,"1"
11465,"1"
11466,"3"
11467,"3"
11468,"4"
11469,"4"
11470,"2"
11471,"1"
11472,"2"
11473,"1"
11474,"1"
11475,"3"
11476,"1"
11477,"4"
11478,"1"
11479,"1"
11480,"5"
11481,"2"
11482,"4"
11483,"3"
11484,"1"
11485,"2"
11486,"1"
11487,"6"
11488,"2"
11489,"2"
11490,"3"
11491,"3"
11492,"3"
11493,"1"
11494,"2"
11495,"1"
11496,"4"
11497,"3"
11498,"1"
11499,"2"
11500,"5"
11501,"2"
11502,"2"
11503,"2"
11505,"1"
11506,"4"
11507,"4"
11508,"1"
11509,"2"
11510,"4"
11511,"7"
11512,"2"
11513,"2"
11514,"4"
11515,"5"
11516,"1"
11517,"2"
11518,"2"
11519,"6"
11520,"1"
11521,"1"
11522,"4"
11523,"2"
11524,"2"
11525,"1"
11526,"2"
11527,"6"
11529,"1"
11530,"7"
11531,"3"
11532,"5"
11533,"3"
11534,"2"
11535,"1"
11536,"1"
11537,"2"
11538,"1"
11539,"1"
11540,"1"
11541,"1"
11542,"2"
11543,"2"
11544,"7"
11545,"4"
11546,"1"
11547,"5"
11548,"3"
11549,"3"
11550,"1"
11551,"4"
11553,"3"
11554,"1"
11555,"4"
11556,"7"
11557,"4"
11558,"3"
11559,"2"
11560,"4"
11561,"1"
11562,"2"
11563,"2"
11564,"1"
11565,"3"
11566,"3"
11567,"3"
11568,"4"
11569,"2"
11570,"2"
11571,"2"
11572,"5"
11573,"1"
11574,"1"
11575,"2"
11576,"2"
11577,"4"
11578,"2"
11579,"5"
11581,"6"
11582,"2"
11583,"2"
11584,"3"
11585,"1"
11586,"1"
11587,"4"
11588,"2"
11589,"3"
11590,"2"
11591,"3"
11592,"2"
11593,"3"
11594,"2"
11595,"3"
11596,"4"
11597,"1"
11598,"4"
11599,"1"
11600,"1"
11601,"6"
11602,"2"
11603,"2"
11604,"3"
11605,"2"
11606,"4"
11607,"1"
11608,"1"
11609,"1"
11610,"4"
11611,"1"
11612,"2"
11613,"2"
11614,"4"
11615,"1"
11616,"1"
11617,"1"
11618,"4"
11619,"2"
11620,"3"
11621,"2"
11622,"6"
11623,"2"
11624,"2"
11625,"1"
11626,"3"
11627,"2"
11628,"6"
11629,"3"
11630,"2"
11631,"1"
11632,"4"
11633,"1"
11634,"4"
11635,"4"
11636,"5"
11637,"1"
11638,"4"
11639,"3"
11640,"3"
11641,"1"
11642,"1"
11643,"1"
11644,"2"
11645,"3"
11646,"3"
11647,"5"
11648,"2"
11649,"2"
11650,"5"
11651,"1"
11652,"2"
11653,"1"
11654,"4"
11655,"4"
11656,"1"
11657,"3"
11658,"1"
11659,"1"
11660,"3"
11661,"2"
11662,"1"
11663,"2"
11664,"1"
11665,"2"
11666,"2"
11667,"1"
11668,"7"
11669,"2"
11670,"3"
11671,"1"
11672,"3"
11673,"5"
11674,"2"
11675,"1"
11676,"5"
11677,"1"
11678,"2"
11679,"2"
11680,"2"
11681,"1"
11682,"2"
11683,"1"
11684,"2"
11685,"2"
11686,"3"
11687,"4"
11688,"1"
11689,"1"
11690,"5"
11691,"3"
11692,"3"
11693,"1"
11694,"2"
11695,"3"
11696,"3"
11697,"3"
11698,"1"
11699,"2"
11700,"1"
11701,"2"
11703,"2"
11704,"2"
11705,"3"
11706,"1"
11707,"1"
11708,"1"
11709,"2"
11710,"1"
11711,"5"
11712,"1"
11713,"1"
11714,"4"
11715,"1"
11716,"2"
11717,"1"
11718,"1"
11719,"4"
11720,"3"
11721,"2"
11722,"2"
11723,"3"
11724,"10"
11725,"1"
11726,"2"
11727,"1"
11728,"1"
11729,"3"
11730,"3"
11731,"6"
11732,"2"
11733,"2"
11734,"2"
11735,"2"
11736,"1"
11737,"2"
11738,"1"
11739,"2"
11740,"1"
11741,"4"
11742,"1"
11743,"2"
11744,"1"
11745,"3"
11746,"1"
11747,"3"
11749,"3"
11750,"3"
11751,"3"
11752,"2"
11753,"3"
11754,"3"
11755,"3"
11756,"2"
11757,"2"
11758,"1"
11759,"2"
11760,"3"
11761,"4"
11762,"1"
11763,"3"
11764,"2"
11765,"1"
11766,"2"
11767,"4"
11768,"5"
11769,"3"
11770,"1"
11771,"1"
11772,"2"
11773,"4"
11774,"5"
11775,"1"
11776,"4"
11777,"4"
11778,"1"
11779,"5"
11780,"1"
11781,"2"
11782,"5"
11783,"1"
11784,"4"
11785,"3"
11786,"3"
11787,"2"
11788,"2"
11789,"3"
11790,"3"
11791,"2"
11792,"5"
11793,"3"
11794,"3"
11795,"2"
11796,"1"
11797,"2"
11798,"3"
11799,"4"
11800,"3"
11801,"3"
11802,"3"
11803,"3"
11804,"6"
11805,"2"
11806,"3"
11807,"1"
11808,"1"
11809,"5"
11810,"6"
11811,"1"
11812,"1"
11813,"6"
11814,"4"
11815,"2"
11816,"2"
11817,"5"
11818,"2"
11819,"5"
11820,"1"
11821,"1"
11822,"1"
11823,"1"
11824,"1"
11825,"2"
11826,"5"
11827,"2"
11828,"1"
11829,"3"
11830,"1"
11831,"5"
11832,"3"
11833,"1"
11834,"2"
11835,"2"
11836,"1"
11837,"3"
11838,"5"
11839,"3"
11840,"1"
11841,"1"
11842,"3"
11843,"1"
11844,"2"
11845,"4"
11846,"2"
11847,"5"
11848,"2"
11849,"2"
11850,"5"
11851,"2"
11852,"5"
11853,"2"
11854,"2"
11855,"3"
11856,"1"
11857,"2"
11858,"1"
11859,"4"
11860,"5"
11861,"1"
11862,"1"
11863,"1"
11864,"3"
11865,"3"
11866,"4"
11867,"3"
11868,"2"
11869,"4"
11870,"1"
11871,"5"
11872,"2"
11873,"1"
11874,"2"
11875,"2"
11876,"2"
11877,"1"
11878,"1"
11879,"2"
11880,"1"
11881,"2"
11882,"2"
11883,"1"
11884,"2"
11885,"4"
11886,"1"
11887,"1"
11888,"5"
11889,"2"
11890,"2"
11891,"1"
11892,"2"
11893,"2"
11894,"5"
11895,"4"
11896,"3"
11897,"2"
11898,"3"
11899,"3"
11900,"1"
11901,"6"
11902,"6"
11903,"1"
11904,"1"
11905,"5"
11906,"1"
11907,"1"
11908,"5"
11909,"2"
11910,"4"
11911,"1"
11912,"4"
11913,"1"
11914,"2"
11915,"2"
11916,"1"
11917,"1"
11918,"5"
11919,"2"
11920,"1"
11921,"3"
11922,"1"
11923,"5"
11924,"2"
11925,"1"
11926,"2"
11927,"1"
11928,"1"
11929,"2"
11930,"5"
11931,"2"
11932,"2"
11933,"3"
11934,"4"
11935,"2"
11936,"1"
11937,"5"
11938,"1"
11939,"1"
11940,"1"
11941,"4"
11942,"2"
11943,"2"
11944,"1"
11945,"2"
11946,"1"
11947,"1"
11948,"2"
11949,"6"
11950,"4"
11951,"3"
11952,"2"
11953,"2"
11954,"2"
11955,"3"
11956,"3"
11957,"1"
11958,"3"
11959,"2"
11960,"2"
11961,"4"
11962,"5"
11963,"1"
11964,"3"
11965,"1"
11966,"1"
11967,"1"
11968,"4"
11969,"1"
11970,"2"
11971,"1"
11972,"2"
11973,"1"
11974,"4"
11975,"1"
11976,"2"
11977,"3"
11978,"1"
11979,"2"
11980,"2"
11981,"6"
11982,"1"
11983,"4"
11984,"3"
11985,"2"
11986,"1"
11987,"2"
11988,"1"
11989,"2"
11990,"1"
11991,"6"
11992,"1"
11993,"2"
11994,"2"
11995,"1"
11996,"1"
11997,"3"
11998,"3"
11999,"1"
12000,"1"
12001,"3"
12002,"1"
12003,"2"
12004,"2"
12005,"2"
12006,"2"
12007,"7"
12008,"3"
12009,"5"
12010,"1"
12011,"1"
12012,"3"
12013,"2"
12014,"4"
12015,"1"
12016,"5"
12017,"1"
12018,"2"
12019,"1"
12020,"1"
12021,"5"
12022,"1"
12023,"2"
12024,"1"
12025,"6"
12026,"3"
12027,"3"
12028,"5"
12029,"3"
12030,"6"
12031,"3"
12032,"2"
12033,"1"
12034,"2"
12035,"4"
12036,"6"
12037,"3"
12038,"3"
12039,"5"
12040,"5"
12041,"3"
12042,"5"
12043,"2"
12044,"2"
12045,"3"
12046,"2"
12047,"3"
12048,"3"
12049,"2"
12050,"6"
12051,"2"
12052,"2"
12053,"2"
12054,"5"
12055,"2"
12056,"3"
12057,"3"
12058,"2"
12059,"2"
12060,"4"
12061,"2"
12062,"2"
12063,"3"
12064,"4"
12065,"3"
12066,"2"
12067,"2"
12068,"3"
12069,"3"
12070,"6"
12071,"2"
12072,"4"
12073,"2"
12074,"1"
12075,"2"
12076,"4"
12077,"4"
12078,"1"
12079,"1"
12080,"1"
12081,"5"
12082,"5"
12083,"5"
12084,"1"
12085,"4"
12086,"2"
12087,"1"
12088,"1"
12089,"7"
12090,"4"
12091,"2"
12092,"2"
12093,"4"
12094,"5"
12095,"1"
12096,"5"
12097,"3"
12098,"1"
12099,"4"
12100,"1"
12101,"4"
12102,"2"
12103,"4"
12104,"3"
12105,"4"
12106,"1"
12107,"2"
12108,"2"
12109,"2"
12110,"5"
12111,"2"
12112,"3"
12113,"2"
12114,"2"
12115,"4"
12116,"2"
12117,"1"
12119,"3"
12120,"2"
12121,"3"
12122,"3"
12123,"3"
12124,"2"
12125,"3"
12126,"4"
12127,"2"
12128,"1"
12129,"1"
12130,"2"
12131,"2"
12132,"4"
12133,"2"
12134,"2"
12135,"1"
12136,"1"
12137,"2"
12138,"1"
12139,"2"
12140,"5"
12141,"3"
12142,"9"
12143,"8"
12144,"2"
12145,"4"
12147,"3"
12148,"4"
12149,"6"
12150,"4"
12151,"2"
12152,"3"
12153,"4"
12154,"2"
12155,"1"
12156,"1"
12157,"1"
12158,"2"
12159,"3"
12160,"5"
12161,"4"
12162,"2"
12163,"1"
12164,"3"
12165,"2"
12166,"1"
12167,"1"
12168,"5"
12169,"3"
12170,"4"
12171,"2"
12172,"1"
12173,"3"
12174,"3"
12175,"5"
12176,"3"
12177,"3"
12178,"2"
12179,"1"
12180,"2"
12181,"5"
12182,"2"
12183,"2"
12184,"2"
12185,"1"
12186,"2"
12187,"2"
12188,"2"
12189,"3"
12190,"4"
12191,"4"
12192,"4"
12193,"3"
12194,"5"
12195,"2"
12196,"4"
12197,"4"
12198,"7"
12199,"2"
12200,"4"
12201,"5"
12202,"1"
12203,"2"
12204,"1"
12205,"2"
12206,"8"
12207,"5"
12208,"1"
12209,"2"
12210,"3"
12211,"2"
12212,"2"
12213,"2"
12214,"3"
12215,"3"
12216,"3"
12217,"3"
12218,"7"
12219,"6"
12220,"3"
12221,"6"
12222,"4"
12223,"4"
12224,"1"
12225,"1"
12226,"2"
12227,"4"
12228,"2"
12229,"3"
12230,"2"
12231,"2"
12232,"5"
12233,"6"
12234,"1"
12235,"1"
12236,"1"
12237,"1"
12238,"4"
12239,"5"
12240,"4"
12241,"4"
12243,"3"
12244,"3"
12245,"3"
12246,"5"
12247,"2"
12248,"1"
12249,"3"
12250,"4"
12251,"3"
12252,"1"
12253,"4"
12254,"2"
12255,"2"
12256,"1"
12257,"8"
12258,"1"
12259,"2"
12260,"1"
12261,"4"
12262,"4"
12263,"2"
12264,"2"
12265,"1"
12266,"2"
12267,"2"
12268,"2"
12269,"2"
12270,"2"
12271,"4"
12272,"3"
12273,"3"
12274,"2"
12275,"4"
12276,"1"
12277,"4"
12278,"1"
12279,"1"
12280,"5"
12281,"1"
12282,"3"
12283,"4"
12284,"1"
12285,"2"
12286,"2"
12287,"4"
12288,"4"
12289,"3"
12290,"1"
12291,"1"
12292,"1"
12293,"3"
12294,"3"
12295,"1"
12296,"2"
12297,"2"
12298,"2"
12299,"2"
12300,"2"
12301,"5"
12302,"4"
12303,"1"
12304,"5"
12305,"4"
12306,"5"
12307,"2"
12308,"2"
12309,"3"
12310,"5"
12311,"6"
12312,"3"
12313,"3"
12314,"9"
12315,"5"
12316,"2"
12317,"1"
12318,"4"
12319,"2"
12320,"3"
12321,"1"
12322,"5"
12323,"2"
12324,"6"
12325,"3"
12326,"2"
12327,"2"
12328,"2"
12329,"2"
12330,"4"
12331,"7"
12332,"1"
12333,"2"
12334,"3"
12335,"4"
12336,"2"
12337,"1"
12338,"4"
12339,"1"
12340,"2"
12341,"2"
12342,"2"
12343,"1"
12344,"1"
12345,"2"
12346,"2"
12347,"4"
12348,"4"
12349,"1"
12350,"2"
12351,"3"
12352,"2"
12353,"4"
12354,"5"
12355,"2"
12356,"3"
12357,"1"
12358,"1"
12359,"3"
12360,"1"
12361,"4"
12362,"2"
12363,"3"
12364,"1"
12365,"2"
12366,"1"
12367,"3"
12368,"4"
12369,"2"
12370,"4"
12371,"6"
12372,"7"
12373,"4"
12374,"2"
12375,"5"
12376,"2"
12377,"2"
12378,"6"
12379,"4"
12380,"1"
12381,"2"
12382,"4"
12383,"2"
12384,"1"
12385,"2"
12386,"2"
12387,"3"
12388,"6"
12389,"4"
12390,"3"
12391,"1"
12392,"4"
12393,"3"
12394,"1"
12395,"4"
12396,"3"
12397,"3"
12398,"2"
12399,"1"
12400,"1"
12401,"2"
12402,"5"
12403,"4"
12404,"3"
12405,"1"
12406,"5"
12407,"1"
12408,"1"
12409,"3"
12410,"4"
12411,"5"
12412,"3"
12413,"2"
12414,"1"
12415,"2"
12416,"4"
12417,"6"
12418,"5"
12419,"6"
12420,"3"
12421,"4"
12422,"5"
12423,"1"
12424,"1"
12425,"2"
12426,"2"
12427,"8"
12428,"4"
12429,"4"
12430,"4"
12431,"4"
12432,"3"
12433,"4"
12434,"4"
12435,"3"
12436,"1"
12437,"3"
12438,"1"
12439,"4"
12440,"8"
12441,"4"
12442,"4"
12443,"2"
12444,"4"
12445,"2"
12446,"3"
12447,"2"
12448,"5"
12449,"3"
12450,"1"
12451,"1"
12452,"1"
12453,"3"
12454,"1"
12455,"3"
12456,"1"
12457,"5"
12458,"1"
12459,"1"
12460,"5"
12461,"2"
12462,"2"
12463,"1"
12464,"3"
12465,"3"
12466,"4"
12467,"2"
12468,"3"
12469,"1"
12470,"4"
12471,"1"
12472,"2"
12473,"3"
12474,"4"
12475,"5"
12476,"5"
12477,"2"
12478,"4"
12479,"1"
12480,"2"
12481,"1"
12482,"2"
12483,"2"
12484,"2"
12485,"2"
12486,"4"
12487,"2"
12488,"4"
12489,"5"
12490,"2"
12491,"3"
12493,"3"
12494,"2"
12495,"2"
12496,"2"
12497,"5"
12498,"3"
12499,"4"
12500,"1"
12501,"4"
12502,"5"
12503,"1"
12504,"2"
12505,"2"
12507,"1"
12508,"1"
12509,"1"
12510,"2"
12511,"2"
12512,"2"
12513,"2"
12514,"2"
12515,"2"
12516,"2"
12517,"2"
12518,"1"
12519,"8"
12520,"2"
12521,"3"
12522,"3"
12523,"2"
12524,"3"
12525,"2"
12526,"2"
12527,"2"
12528,"3"
12529,"2"
12530,"2"
12531,"2"
12532,"2"
12533,"1"
12534,"3"
12535,"7"
12536,"4"
12537,"1"
12538,"2"
12539,"4"
12540,"4"
12541,"3"
12542,"2"
12543,"3"
12544,"4"
12545,"3"
12546,"2"
12547,"2"
12548,"3"
12549,"1"
12550,"2"
12551,"1"
12552,"3"
12553,"1"
12554,"5"
12555,"5"
12556,"3"
12557,"2"
12558,"1"
12559,"5"
12560,"1"
12561,"1"
12562,"1"
12563,"4"
12564,"6"
12565,"1"
12566,"4"
12567,"4"
12568,"6"
12569,"4"
12570,"1"
12571,"1"
12572,"2"
12573,"1"
12574,"2"
12575,"4"
12576,"4"
12577,"1"
12578,"4"
12579,"2"
12580,"2"
12581,"6"
12582,"2"
12583,"3"
12584,"1"
12585,"2"
12586,"3"
12587,"5"
12588,"2"
12589,"2"
12590,"3"
12591,"4"
12592,"2"
12593,"2"
12594,"6"
12595,"3"
12596,"7"
12597,"1"
12598,"3"
12599,"1"
12600,"2"
12601,"1"
12602,"3"
12603,"1"
12604,"3"
12606,"2"
12607,"1"
12608,"2"
12609,"1"
12610,"3"
12611,"2"
12612,"1"
12613,"3"
12614,"4"
12615,"5"
12616,"4"
12617,"4"
12618,"4"
12619,"1"
12620,"2"
12621,"1"
12622,"5"
12623,"5"
12624,"1"
12625,"2"
12626,"3"
12627,"2"
12628,"4"
12629,"7"
12630,"5"
12631,"2"
12632,"3"
12633,"2"
12634,"6"
12635,"7"
12636,"5"
12637,"2"
12638,"1"
12639,"1"
12640,"1"
12641,"1"
12642,"2"
12643,"4"
12644,"3"
12645,"3"
12646,"2"
12647,"8"
12648,"1"
12649,"1"
12650,"1"
12651,"2"
12652,"3"
12653,"2"
12654,"2"
12655,"2"
12656,"2"
12657,"2"
12658,"1"
12659,"2"
12660,"2"
12661,"4"
12662,"1"
12663,"3"
12664,"2"
12665,"4"
12666,"3"
12667,"1"
12669,"7"
12670,"5"
12671,"1"
12672,"8"
12673,"3"
12674,"5"
12675,"2"
12676,"3"
12677,"2"
12678,"2"
12679,"1"
12680,"2"
12681,"3"
12682,"4"
12683,"1"
12684,"5"
12685,"1"
12686,"1"
12687,"2"
12688,"6"
12689,"2"
12690,"1"
12691,"3"
12693,"1"
12694,"5"
12695,"2"
12696,"5"
12697,"1"
12698,"3"
12699,"2"
12700,"7"
12701,"3"
12702,"2"
12703,"1"
12704,"2"
12705,"2"
12706,"2"
12707,"3"
12708,"2"
12709,"4"
12711,"2"
12712,"2"
12713,"1"
12714,"2"
12715,"1"
12716,"2"
12717,"2"
12718,"1"
12719,"1"
12720,"5"
12721,"5"
12722,"3"
12723,"3"
12724,"2"
12725,"1"
12726,"1"
12727,"2"
12728,"3"
12729,"1"
12730,"1"
12731,"2"
12732,"1"
12733,"8"
12734,"1"
12735,"4"
12736,"5"
12737,"4"
12738,"3"
12739,"2"
12740,"2"
12741,"2"
12742,"2"
12743,"2"
12744,"2"
12745,"2"
12746,"3"
12747,"4"
12748,"1"
12749,"1"
12750,"4"
12751,"1"
12752,"5"
12753,"5"
12754,"2"
12755,"2"
12756,"2"
12757,"4"
12758,"1"
12759,"3"
12760,"2"
12761,"4"
12762,"1"
12763,"4"
12764,"2"
12765,"1"
12766,"3"
12767,"1"
12768,"2"
12769,"5"
12770,"2"
12771,"3"
12772,"1"
12773,"7"
12774,"2"
12775,"8"
12776,"1"
12777,"3"
12778,"2"
12779,"1"
12780,"1"
12781,"1"
12782,"4"
12783,"3"
12784,"1"
12785,"2"
12786,"1"
12787,"1"
12788,"2"
12789,"3"
12790,"4"
12791,"1"
12792,"1"
12794,"3"
12795,"3"
12796,"3"
12797,"4"
12798,"2"
12799,"2"
12800,"1"
12801,"5"
12802,"4"
12803,"3"
12804,"4"
12805,"1"
12806,"4"
12807,"1"
12808,"1"
12809,"1"
12810,"6"
12811,"2"
12812,"3"
12813,"1"
12814,"1"
12815,"2"
12816,"3"
12817,"2"
12818,"2"
12819,"1"
12820,"3"
12821,"3"
12822,"3"
12823,"1"
12824,"2"
12825,"2"
12826,"2"
12827,"1"
12828,"3"
12829,"1"
12830,"1"
12831,"6"
12832,"6"
12833,"1"
12834,"1"
12835,"2"
12836,"2"
12837,"7"
12838,"1"
12839,"2"
12840,"1"
12841,"4"
12842,"1"
12843,"5"
12844,"1"
12845,"2"
12846,"3"
12847,"1"
12848,"1"
12849,"1"
12850,"4"
12851,"3"
12852,"3"
12853,"3"
12854,"5"
12855,"3"
12856,"6"
12857,"9"
12858,"3"
12859,"3"
12860,"3"
12861,"4"
12862,"1"
12863,"1"
12864,"4"
12865,"3"
12866,"1"
12867,"1"
12868,"3"
12869,"1"
12870,"2"
12871,"4"
12872,"4"
12873,"5"
12874,"1"
12875,"1"
12876,"1"
12877,"1"
12878,"2"
12879,"6"
12880,"2"
12881,"1"
12882,"4"
12883,"1"
12884,"1"
12885,"4"
12886,"1"
12887,"3"
12888,"2"
12889,"2"
12890,"2"
12891,"2"
12892,"1"
12893,"3"
12894,"1"
12895,"1"
12896,"4"
12897,"3"
12898,"3"
12899,"3"
12900,"1"
12901,"2"
12902,"3"
12903,"3"
12904,"5"
12905,"4"
12906,"1"
12907,"3"
12908,"2"
12909,"1"
12910,"4"
12911,"1"
12912,"1"
12913,"4"
12914,"1"
12915,"2"
12916,"3"
12917,"6"
12918,"5"
12919,"2"
12920,"5"
12921,"1"
12922,"3"
12923,"2"
12924,"3"
12925,"3"
12926,"2"
12927,"2"
12928,"4"
12929,"3"
12930,"1"
12931,"1"
12932,"3"
12933,"2"
