"user_id","age"
5858,"55"
9474,"52"
18265,"24"
18770,"49"
10985,"42"
6579,"50"
20147,"18"
8670,"30"
16138,"47"
10738,"17"
13548,"42"
13761,"37"
20333,"19"
20072,"37"
7834,"40"
6473,"17"
502,"53"
1434,"20"
2643,"53"
15397,"52"
5257,"29"
5070,"50"
15622,"44"
18625,"55"
786,"54"
17227,"25"
9075,"45"
14675,"20"
9227,"55"
5456,"38"
9551,"32"
8402,"42"
9570,"24"
9705,"46"
10560,"15"
11880,"22"
7937,"30"
1563,"31"
9207,"46"
5761,"47"
7508,"48"
16370,"19"
7967,"45"
7972,"35"
7236,"54"
18133,"22"
14743,"35"
14216,"40"
3385,"53"
17986,"30"
8823,"40"
13919,"54"
19113,"53"
1288,"33"
17743,"44"
2742,"43"
21105,"23"
16234,"38"
13087,"33"
15300,"52"
17085,"38"
13198,"50"
8124,"40"
9231,"21"
19581,"32"
11562,"55"
306,"36"
17688,"21"
15735,"44"
12368,"22"
6138,"41"
7653,"34"
5518,"30"
6163,"23"
1693,"39"
16533,"30"
6836,"40"
11625,"48"
5419,"38"
7702,"28"
7680,"50"
2674,"37"
11248,"36"
15136,"27"
2455,"49"
11535,"21"
10990,"20"
6880,"22"
8525,"18"
20911,"20"
11956,"51"
6075,"46"
7221,"23"
3042,"50"
16387,"19"
14158,"37"
15595,"52"
13038,"28"
6093,"30"
15817,"19"
20186,"50"
1500,"42"
18820,"23"
13005,"37"
9405,"16"
10077,"32"
19373,"41"
11073,"42"
4563,"47"
21034,"31"
11532,"32"
10676,"14"
21011,"49"
21265,"14"
19327,"28"
4558,"41"
13255,"38"
17449,"49"
14551,"45"
2864,"36"
3501,"23"
9214,"29"
2237,"47"
9656,"45"
20132,"32"
3720,"47"
14905,"21"
19411,"23"
19872,"43"
15065,"28"
20483,"42"
9334,"36"
5066,"29"
13836,"53"
2480,"34"
16635,"16"
10252,"44"
16972,"46"
2502,"48"
3987,"52"
18706,"55"
253,"19"
21380,"48"
2818,"35"
17461,"27"
20510,"20"
17684,"29"
9651,"14"
5399,"38"
13044,"37"
3310,"50"
15536,"25"
1798,"31"
8988,"34"
3711,"17"
16763,"40"
12736,"48"
15405,"16"
1688,"44"
5570,"18"
14585,"46"
62,"26"
9726,"38"
348,"51"
19704,"52"
18824,"33"
13367,"24"
9549,"26"
4412,"34"
21295,"26"
1696,"46"
16847,"23"
1787,"36"
2321,"21"
17171,"51"
6696,"39"
10386,"43"
4504,"44"
4739,"40"
9842,"15"
6206,"27"
3096,"18"
7657,"54"
10396,"35"
6449,"42"
9437,"22"
17422,"52"
20437,"14"
8399,"30"
12729,"42"
2352,"43"
4582,"48"
20003,"45"
11319,"28"
2140,"34"
9133,"24"
10649,"34"
2749,"27"
2163,"53"
6023,"44"
16091,"52"
13792,"28"
7017,"32"
1635,"53"
8049,"18"
7907,"19"
21394,"47"
11007,"54"
4100,"16"
2192,"52"
16486,"17"
5842,"15"
1868,"51"
1895,"52"
9916,"48"
9655,"46"
881,"32"
2362,"18"
13994,"27"
10587,"48"
762,"52"
146,"41"
6262,"48"
10921,"20"
3486,"17"
16357,"27"
13972,"32"
750,"50"
19408,"43"
4672,"55"
21172,"24"
4952,"39"
11572,"15"
9421,"14"
13930,"18"
16473,"29"
20269,"14"
5146,"35"
17854,"53"
3974,"28"
3087,"26"
13966,"21"
6402,"28"
9161,"43"
5794,"50"
4693,"20"
11741,"54"
3527,"17"
1400,"14"
5086,"36"
16947,"19"
16323,"50"
10919,"21"
309,"42"
17384,"19"
5815,"30"
6008,"18"
17841,"40"
247,"32"
3951,"41"
11196,"23"
17991,"25"
10440,"17"
594,"25"
1736,"15"
7375,"55"
12566,"36"
5937,"46"
10176,"19"
583,"54"
534,"27"
7988,"46"
4624,"35"
9899,"52"
16341,"26"
5129,"45"
15338,"46"
17806,"22"
5377,"53"
8311,"54"
19094,"33"
14131,"41"
10858,"44"
20403,"15"
12050,"31"
15074,"18"
13372,"30"
13117,"32"
7060,"38"
20909,"40"
8866,"48"
1653,"21"
16448,"35"
3425,"33"
18142,"27"
10583,"39"
7322,"27"
8364,"36"
20550,"44"
14000,"17"
8001,"53"
10659,"21"
14693,"27"
12778,"47"
11505,"15"
19549,"26"
3975,"42"
8543,"20"
15135,"49"
5967,"28"
3072,"49"
12790,"19"
19036,"27"
13325,"41"
2331,"21"
19307,"46"
5675,"32"
15610,"34"
6740,"52"
1672,"26"
5169,"26"
20468,"35"
14918,"49"
8460,"35"
21006,"55"
12575,"19"
2734,"32"
17396,"18"
13369,"23"
12838,"47"
10007,"16"
8173,"43"
18876,"42"
16075,"14"
3552,"47"
12035,"34"
9117,"30"
11149,"22"
8312,"17"
7499,"52"
14740,"22"
21072,"40"
18056,"17"
19983,"39"
15764,"54"
4749,"55"
6320,"31"
12801,"52"
14331,"29"
15719,"18"
5839,"30"
20410,"55"
8694,"16"
8318,"25"
1057,"37"
1987,"54"
8060,"34"
20228,"33"
20206,"39"
16207,"22"
14086,"55"
13793,"39"
9374,"54"
20447,"16"
19832,"42"
17759,"21"
10218,"20"
5203,"29"
11841,"15"
13290,"41"
15357,"51"
13324,"39"
5089,"50"
1148,"37"
10539,"41"
17159,"44"
5878,"51"
13145,"15"
17985,"20"
19410,"30"
12288,"33"
16510,"42"
3281,"41"
16599,"50"
5831,"49"
7926,"24"
20711,"31"
6602,"18"
733,"53"
5628,"37"
14095,"15"
14720,"18"
13901,"49"
16293,"28"
13589,"48"
14594,"22"
7796,"26"
7904,"16"
8806,"29"
2572,"44"
16101,"45"
4917,"37"
94,"44"
544,"23"
332,"36"
18348,"44"
1281,"22"
6671,"33"
1470,"43"
1506,"44"
10746,"39"
11253,"19"
3542,"43"
2442,"26"
20905,"25"
20050,"24"
11126,"27"
12775,"16"
471,"50"
11171,"54"
10908,"23"
7233,"26"
12865,"15"
4272,"26"
20199,"31"
4594,"50"
11066,"14"
16172,"34"
12614,"42"
7303,"24"
14462,"19"
19862,"55"
11125,"32"
8651,"15"
477,"49"
15815,"44"
2504,"27"
619,"31"
3293,"15"
5551,"38"
12300,"43"
7837,"21"
13851,"32"
15613,"22"
2499,"38"
6279,"31"
3118,"19"
1645,"51"
5608,"22"
15212,"36"
16927,"45"
6724,"49"
18571,"27"
14103,"47"
6079,"15"
12567,"20"
2136,"36"
69,"33"
19329,"53"
1795,"14"
4165,"13"
18417,"22"
1423,"36"
8157,"42"
20578,"44"
13289,"22"
18492,"48"
14556,"48"
1561,"30"
4929,"42"
19369,"23"
14083,"43"
9379,"24"
19199,"54"
1296,"51"
19923,"18"
16116,"13"
20409,"43"
20041,"25"
10572,"51"
12576,"34"
14073,"33"
20722,"50"
6491,"45"
2880,"22"
18190,"40"
12863,"14"
15550,"39"
8818,"13"
1466,"48"
1294,"27"
12763,"47"
10620,"35"
14546,"53"
20936,"46"
8428,"41"
2254,"35"
20240,"19"
5251,"17"
12823,"18"
4320,"47"
16597,"54"
1516,"16"
21210,"50"
13993,"39"
1048,"42"
8310,"14"
9086,"46"
6233,"44"
11845,"23"
5581,"19"
20322,"20"
18244,"31"
8835,"15"
14476,"50"
6595,"38"
10065,"36"
13057,"14"
1256,"49"
8055,"34"
4344,"44"
494,"24"
2668,"49"
4560,"34"
16562,"33"
2986,"50"
3015,"29"
5444,"48"
2689,"20"
15066,"53"
5015,"46"
5652,"41"
4772,"43"
6053,"19"
7056,"43"
11735,"26"
4757,"53"
18065,"30"
4955,"28"
13710,"53"
12873,"20"
15787,"53"
16933,"36"
8037,"52"
475,"36"
18509,"25"
3197,"48"
6563,"25"
9134,"36"
17531,"29"
10734,"27"
13962,"41"
8953,"51"
12902,"17"
12122,"17"
14640,"20"
2823,"42"
12081,"40"
2310,"43"
7580,"13"
8282,"32"
8189,"42"
3841,"24"
13956,"30"
10782,"39"
981,"31"
8702,"34"
20473,"18"
15829,"46"
7244,"49"
10260,"18"
5527,"15"
20089,"55"
15739,"26"
12334,"26"
1955,"52"
18345,"24"
15640,"54"
11260,"25"
13060,"22"
13672,"54"
14306,"49"
8684,"14"
16593,"49"
2227,"25"
6785,"45"
5560,"24"
17125,"29"
13366,"38"
17092,"28"
20692,"18"
14998,"53"
5238,"41"
510,"51"
17748,"45"
7159,"37"
6653,"39"
2580,"55"
8681,"45"
10491,"24"
20585,"48"
6100,"40"
18757,"47"
16835,"42"
14552,"21"
14195,"18"
1218,"17"
21229,"42"
2515,"26"
19834,"32"
10274,"40"
15367,"52"
21307,"32"
551,"28"
13701,"15"
6313,"40"
14848,"53"
17783,"40"
2755,"17"
8550,"29"
17289,"22"
18819,"50"
16152,"17"
2461,"46"
12102,"37"
1399,"46"
9897,"16"
8468,"43"
10869,"35"
9288,"17"
10075,"54"
20079,"53"
13110,"16"
20551,"28"
20815,"47"
12297,"41"
19574,"33"
6255,"47"
889,"37"
18357,"53"
15494,"46"
7406,"50"
1112,"54"
9004,"14"
19473,"35"
4945,"38"
15191,"37"
3739,"18"
14844,"40"
16774,"33"
12671,"25"
15258,"52"
12466,"22"
18027,"38"
3445,"34"
9039,"22"
7008,"23"
12981,"47"
18146,"36"
18469,"27"
11068,"30"
3942,"19"
8196,"28"
4494,"39"
12411,"43"
4096,"23"
1904,"30"
19611,"49"
10019,"35"
8433,"36"
3163,"31"
13128,"54"
15604,"19"
4843,"54"
17962,"32"
6050,"30"
5207,"40"
21090,"43"
5262,"55"
14842,"38"
775,"18"
2456,"18"
8191,"40"
7884,"43"
11749,"16"
5364,"49"
3114,"25"
17086,"31"
9296,"29"
6285,"23"
8214,"34"
10403,"25"
11301,"26"
1566,"25"
2858,"34"
888,"39"
6225,"44"
15913,"33"
5448,"37"
612,"31"
13143,"15"
7355,"47"
2221,"20"
10203,"34"
12640,"15"
14485,"45"
1303,"20"
20026,"15"
12786,"44"
17977,"21"
10246,"55"
15896,"29"
17266,"45"
7531,"14"
13856,"46"
15044,"26"
3038,"23"
14541,"17"
16144,"31"
18454,"51"
16325,"31"
12630,"16"
8864,"29"
12017,"55"
7482,"20"
11424,"17"
1935,"36"
10878,"52"
13917,"48"
7100,"35"
4299,"17"
16693,"31"
13461,"30"
1620,"34"
15998,"19"
11894,"27"
18765,"32"
16710,"52"
19713,"24"
20501,"45"
9588,"32"
3887,"32"
3906,"26"
4044,"33"
15707,"44"
16309,"45"
14632,"19"
10362,"51"
14755,"48"
8969,"19"
5431,"14"
15781,"27"
20787,"54"
13007,"20"
14247,"20"
20816,"39"
21032,"15"
2327,"19"
10870,"54"
18521,"50"
13319,"40"
15886,"53"
8546,"38"
21224,"24"
14972,"26"
8506,"41"
2824,"55"
13890,"53"
9404,"32"
13160,"26"
4802,"30"
10239,"53"
473,"25"
14329,"36"
11585,"52"
4506,"48"
450,"18"
8853,"37"
15082,"21"
3297,"31"
10674,"15"
2175,"13"
2781,"33"
7293,"41"
16143,"47"
7745,"19"
15204,"26"
11647,"46"
7212,"47"
20565,"18"
15285,"50"
1325,"40"
8929,"42"
2908,"31"
15561,"40"
1731,"22"
10678,"52"
17221,"26"
7616,"54"
19472,"25"
3404,"38"
12073,"49"
6918,"30"
17627,"38"
1248,"29"
19028,"43"
20278,"31"
12990,"37"
14242,"38"
20310,"16"
11958,"23"
4612,"27"
393,"14"
18177,"28"
6750,"46"
19677,"38"
7323,"32"
7544,"49"
2071,"18"
19783,"26"
18579,"28"
2222,"30"
9162,"53"
13667,"19"
5427,"20"
20005,"17"
435,"40"
945,"29"
15990,"53"
9115,"22"
4399,"52"
5701,"27"
7623,"16"
3155,"25"
703,"47"
5737,"41"
13411,"19"
12359,"43"
8144,"38"
5114,"41"
5811,"29"
7018,"18"
17204,"52"
9488,"55"
13662,"13"
13732,"33"
18736,"22"
1820,"22"
14657,"14"
513,"39"
17600,"18"
559,"46"
2854,"40"
6260,"31"
17532,"22"
8820,"34"
15365,"17"
13136,"48"
17246,"20"
21003,"16"
4461,"51"
8269,"37"
11772,"27"
5277,"14"
3342,"29"
7132,"15"
6586,"35"
21356,"36"
7389,"18"
10474,"30"
8117,"54"
8330,"39"
7235,"26"
3461,"34"
11660,"46"
4821,"53"
16615,"31"
18570,"38"
2532,"15"
17510,"35"
19365,"13"
15360,"18"
9882,"18"
11327,"37"
10371,"21"
1896,"48"
2927,"15"
13652,"35"
14062,"20"
13493,"50"
15106,"40"
6253,"43"
90,"44"
854,"15"
20169,"40"
2314,"25"
9945,"53"
6554,"35"
5001,"20"
19806,"54"
6723,"28"
15675,"34"
9745,"37"
11170,"49"
8712,"29"
2329,"17"
14811,"33"
16279,"26"
8981,"24"
6972,"47"
7588,"52"
13714,"22"
10205,"23"
7431,"47"
15559,"34"
8030,"22"
1292,"53"
6190,"34"
12987,"26"
2357,"45"
8320,"17"
19129,"38"
14766,"23"
11362,"50"
9680,"43"
11306,"53"
12892,"16"
21212,"14"
5481,"22"
19572,"54"
19074,"20"
13338,"50"
4319,"23"
4126,"17"
91,"20"
9143,"43"
14159,"41"
7681,"17"
3264,"46"
20794,"45"
12219,"21"
13205,"32"
9472,"46"
9863,"21"
7104,"22"
10366,"15"
19029,"25"
17726,"25"
3888,"28"
4435,"36"
20413,"42"
9626,"45"
13359,"31"
3396,"17"
13536,"38"
13978,"31"
12029,"37"
7276,"31"
148,"49"
16193,"41"
18594,"22"
12484,"39"
19973,"19"
20664,"42"
10558,"42"
3320,"51"
13058,"14"
1329,"39"
21289,"41"
1032,"47"
11279,"25"
12810,"47"
13567,"30"
12213,"26"
8005,"46"
3808,"29"
11019,"14"
20654,"23"
15641,"29"
14938,"51"
7179,"53"
5891,"51"
737,"20"
12469,"14"
10347,"19"
1231,"18"
18805,"44"
15801,"20"
1870,"30"
15507,"48"
2763,"30"
20861,"35"
2877,"51"
11692,"53"
14072,"34"
3616,"13"
17133,"19"
601,"48"
7258,"54"
12449,"28"
16158,"19"
18505,"52"
19869,"26"
16289,"20"
20021,"28"
16595,"30"
10184,"23"
19198,"38"
2315,"32"
19137,"46"
18728,"15"
18187,"45"
16382,"26"
554,"40"
18567,"33"
16071,"46"
15583,"53"
5695,"37"
11843,"47"
11606,"49"
1140,"31"
15730,"40"
17828,"37"
13586,"31"
17360,"22"
4725,"19"
18741,"32"
4717,"50"
16643,"55"
6352,"47"
4273,"21"
20574,"22"
1178,"39"
16999,"49"
8369,"47"
2122,"47"
16918,"52"
16600,"49"
5154,"42"
10480,"43"
17570,"28"
11374,"48"
15629,"44"
16417,"41"
16460,"16"
2656,"16"
21397,"53"
17756,"14"
20273,"43"
1721,"52"
17611,"17"
16930,"38"
17675,"53"
20640,"51"
11244,"48"
20739,"38"
20321,"21"
16686,"27"
4977,"29"
4368,"34"
3836,"36"
11305,"38"
282,"37"
15887,"25"
17938,"44"
12686,"49"
17370,"38"
1768,"27"
18957,"14"
3405,"27"
20101,"14"
6044,"25"
16494,"36"
2229,"25"
1232,"20"
14870,"22"
68,"44"
12426,"28"
9638,"49"
7808,"17"
15772,"48"
599,"44"
2816,"33"
1394,"22"
5941,"54"
15957,"27"
7141,"43"
3890,"28"
501,"40"
5489,"17"
10108,"16"
20151,"46"
16338,"25"
11576,"29"
819,"42"
4328,"43"
5658,"55"
2693,"44"
10058,"24"
1377,"37"
17113,"48"
9992,"47"
12111,"53"
5388,"32"
11595,"53"
10719,"33"
19738,"48"
3830,"32"
4959,"52"
18341,"19"
16493,"43"
8026,"33"
2675,"27"
13805,"22"
10585,"46"
1109,"17"
242,"25"
7633,"17"
13192,"55"
7839,"24"
16123,"49"
15915,"52"
8743,"40"
2731,"55"
17078,"48"
2035,"46"
9513,"31"
4236,"33"
19456,"22"
7363,"45"
4123,"48"
11977,"18"
20743,"21"
6016,"30"
21079,"19"
7873,"19"
13581,"39"
19162,"20"
18513,"24"
4499,"55"
9866,"48"
1418,"54"
14399,"36"
13417,"43"
10466,"23"
8365,"37"
10469,"19"
11916,"18"
8846,"38"
12963,"26"
12503,"38"
8825,"37"
11839,"21"
17377,"40"
18449,"45"
19258,"43"
6557,"41"
19633,"39"
2513,"54"
5361,"32"
2065,"23"
10378,"32"
56,"17"
19276,"29"
13748,"40"
12901,"48"
7111,"37"
19454,"47"
19730,"22"
11881,"33"
18290,"22"
7635,"33"
12010,"45"
20925,"26"
10902,"45"
14847,"16"
4599,"34"
6540,"25"
20829,"31"
18500,"20"
21231,"20"
16418,"34"
5690,"14"
15995,"53"
10321,"51"
16634,"25"
15406,"53"
14070,"40"
8299,"45"
11263,"24"
16364,"20"
15853,"16"
18504,"21"
21342,"21"
1221,"35"
7081,"32"
5283,"35"
1269,"34"
9961,"42"
17508,"53"
7949,"18"
13125,"34"
14730,"34"
2848,"51"
17621,"53"
81,"46"
12564,"30"
12011,"18"
15865,"29"
13903,"53"
434,"49"
16722,"13"
4251,"25"
10229,"29"
17213,"54"
7245,"31"
12126,"23"
16963,"18"
3013,"55"
16656,"32"
9515,"22"
21353,"23"
10720,"45"
13615,"31"
8150,"22"
13103,"49"
14285,"51"
7494,"22"
13888,"34"
17814,"23"
17897,"21"
2940,"50"
18656,"50"
8107,"38"
9569,"15"
18562,"27"
603,"16"
175,"54"
2780,"24"
19121,"22"
13124,"19"
21303,"18"
14307,"41"
4462,"35"
1116,"48"
17815,"46"
11089,"39"
3513,"44"
6349,"42"
7908,"25"
1946,"50"
21151,"25"
1914,"28"
17076,"21"
17013,"34"
18046,"52"
19228,"52"
8786,"35"
11471,"26"
12384,"35"
1593,"20"
13291,"51"
5708,"27"
4197,"30"
11243,"33"
10316,"23"
6110,"18"
1348,"48"
745,"33"
1626,"53"
2303,"46"
5973,"39"
15333,"46"
6893,"43"
15079,"20"
11703,"36"
9017,"54"
1692,"37"
17186,"35"
19003,"37"
394,"47"
17678,"55"
16472,"37"
443,"41"
8229,"55"
17590,"26"
20258,"47"
4993,"19"
13193,"18"
10775,"17"
4737,"24"
19395,"29"
6287,"19"
2605,"33"
16948,"52"
12762,"13"
16574,"26"
11773,"52"
15534,"22"
11437,"39"
8221,"22"
21031,"44"
18999,"34"
10382,"44"
19246,"36"
5857,"51"
14339,"26"
14716,"34"
1262,"21"
1519,"27"
19610,"54"
15267,"31"
623,"26"
17415,"51"
18368,"13"
17245,"42"
14586,"50"
11664,"29"
5940,"15"
21396,"13"
7376,"43"
18211,"24"
16534,"52"
8714,"18"
13600,"31"
9527,"44"
5971,"35"
5912,"34"
19916,"17"
20290,"35"
7840,"19"
11570,"53"
12482,"24"
16768,"13"
1321,"41"
8626,"29"
9483,"51"
7193,"16"
14183,"53"
2795,"53"
2439,"28"
19152,"40"
631,"16"
21220,"23"
10677,"27"
1415,"24"
9073,"36"
318,"23"
15743,"26"
20353,"22"
988,"24"
8301,"24"
1192,"35"
19109,"37"
5401,"34"
4055,"37"
14490,"22"
10667,"22"
7956,"15"
2646,"41"
2511,"20"
6319,"19"
7274,"33"
720,"15"
20656,"17"
8993,"55"
18889,"33"
12938,"33"
8236,"22"
12952,"23"
8930,"17"
18586,"28"
1110,"19"
8393,"19"
1113,"35"
264,"17"
16856,"42"
10606,"23"
17811,"54"
18848,"24"
17205,"17"
3976,"50"
2617,"35"
511,"39"
305,"30"
15250,"52"
3437,"31"
16145,"40"
18807,"55"
19178,"31"
4789,"47"
21119,"33"
9297,"23"
12834,"29"
17079,"32"
10932,"20"
13041,"27"
18650,"27"
2445,"40"
7007,"46"
12488,"46"
20168,"48"
9755,"52"
1095,"13"
5571,"32"
9887,"48"
6592,"53"
10958,"32"
13054,"50"
12982,"27"
2558,"42"
12572,"38"
18936,"50"
10707,"41"
16379,"22"
21036,"18"
5307,"15"
2158,"16"
18126,"20"
20708,"14"
15630,"46"
7747,"43"
1676,"41"
15083,"39"
2198,"16"
20294,"22"
6980,"33"
21391,"31"
4778,"48"
17298,"18"
3001,"46"
18522,"52"
20721,"54"
3147,"19"
17154,"19"
12046,"23"
1912,"30"
17883,"33"
236,"32"
3152,"44"
6264,"31"
11586,"38"
19949,"37"
2068,"40"
19640,"17"
9676,"42"
18329,"40"
12456,"29"
17229,"42"
1193,"39"
4701,"31"
4949,"41"
1021,"50"
2123,"38"
8790,"31"
7527,"34"
8439,"17"
3027,"27"
216,"42"
4276,"49"
2137,"33"
4502,"39"
18369,"38"
15939,"50"
4486,"34"
15145,"15"
7661,"17"
16896,"51"
16479,"14"
16807,"37"
15350,"20"
1404,"51"
16500,"44"
19693,"50"
19722,"14"
20781,"47"
882,"15"
6368,"39"
17920,"15"
7441,"29"
18101,"43"
2774,"25"
16658,"45"
6139,"45"
14337,"22"
259,"19"
10405,"14"
1535,"43"
14653,"23"
19022,"24"
12500,"48"
20150,"31"
14898,"36"
21148,"55"
18767,"15"
6487,"40"
9709,"48"
19084,"48"
944,"30"
16993,"40"
3386,"47"
12090,"17"
15942,"44"
6580,"38"
12649,"27"
20287,"36"
12485,"42"
13924,"42"
3210,"23"
6988,"45"
17869,"32"
572,"50"
5130,"43"
7012,"31"
11519,"49"
5397,"41"
10471,"34"
10302,"18"
12049,"38"
4875,"52"
14780,"37"
7812,"14"
15433,"14"
13914,"35"
9934,"32"
709,"27"
16646,"33"
20198,"50"
4522,"31"
1430,"35"
4953,"24"
4525,"49"
14317,"22"
12590,"31"
17148,"42"
19435,"20"
10598,"52"
4623,"54"
13982,"46"
14352,"30"
10351,"48"
13563,"29"
7871,"33"
3058,"43"
15416,"40"
16467,"50"
8522,"25"
7409,"47"
19657,"16"
17936,"23"
8445,"28"
13525,"22"
9178,"39"
14332,"18"
9438,"43"
4304,"23"
6490,"31"
3158,"22"
17803,"14"
12199,"34"
17324,"46"
2413,"29"
11465,"24"
11869,"51"
13958,"40"
15715,"39"
12883,"27"
15090,"30"
19630,"17"
9047,"37"
21341,"37"
642,"36"
11023,"15"
2409,"22"
12101,"29"
8435,"21"
4298,"30"
19726,"35"
15409,"47"
6614,"36"
3336,"20"
20455,"37"
12381,"50"
13419,"15"
18853,"53"
2269,"41"
18182,"49"
18981,"44"
13750,"20"
7107,"26"
3064,"37"
3869,"19"
14900,"52"
18085,"26"
12875,"32"
7629,"55"
1107,"28"
17889,"37"
10280,"33"
9983,"45"
15951,"31"
12251,"53"
13601,"54"
1990,"53"
10023,"27"
1725,"51"
8720,"30"
14759,"27"
4343,"44"
19743,"28"
3466,"27"
1806,"35"
12864,"30"
17170,"44"
2905,"16"
9856,"38"
11960,"14"
6733,"54"
13173,"23"
6538,"26"
14931,"36"
19216,"53"
12207,"39"
17123,"43"
17657,"14"
10129,"20"
4183,"46"
5685,"51"
10186,"31"
15334,"20"
3287,"17"
16522,"29"
6993,"36"
10693,"45"
4333,"23"
13148,"52"
15731,"34"
21155,"22"
20067,"52"
10236,"24"
11121,"16"
3910,"29"
2017,"53"
15857,"21"
2061,"34"
10109,"47"
4388,"36"
5607,"38"
4003,"35"
11191,"34"
13555,"50"
8333,"39"
14467,"41"
3923,"39"
9877,"45"
20503,"38"
15024,"45"
9049,"26"
21173,"49"
6168,"51"
8361,"29"
17895,"49"
19565,"41"
20940,"28"
19720,"42"
6542,"24"
8977,"27"
17797,"41"
20002,"44"
16139,"21"
11015,"27"
14710,"55"
2248,"30"
19899,"44"
4121,"31"
4174,"44"
7961,"26"
21061,"29"
17980,"28"
10005,"44"
8968,"40"
12227,"24"
3740,"13"
11801,"53"
14548,"45"
18864,"34"
3275,"45"
10397,"42"
5353,"51"
7573,"28"
3856,"16"
19719,"30"
4190,"21"
20527,"55"
4018,"36"
20586,"49"
18225,"15"
4775,"27"
10112,"19"
2179,"36"
5903,"47"
6281,"25"
13293,"38"
18976,"26"
7160,"41"
9773,"29"
17098,"29"
9222,"14"
10427,"33"
9514,"24"
17498,"15"
2333,"39"
21167,"31"
14859,"49"
8902,"18"
6017,"43"
498,"29"
7529,"44"
2210,"33"
6589,"15"
4591,"25"
10161,"27"
19165,"14"
6466,"28"
19600,"29"
10725,"17"
18861,"25"
4869,"24"
6025,"35"
18486,"26"
5756,"20"
8908,"20"
19905,"21"
9783,"55"
9166,"42"
6073,"50"
14198,"29"
12108,"31"
13318,"42"
18692,"25"
10994,"35"
5733,"24"
5304,"19"
2945,"25"
3485,"53"
7513,"28"
316,"34"
353,"23"
21,"32"
20377,"27"
14101,"20"
20698,"23"
17438,"54"
13409,"16"
740,"54"
19156,"25"
21330,"38"
14380,"31"
11495,"43"
15694,"21"
15289,"42"
7202,"36"
5702,"53"
20592,"20"
12936,"34"
16051,"48"
15271,"32"
19919,"45"
5030,"25"
1677,"26"
17818,"23"
14961,"26"
16035,"30"
17447,"20"
11767,"29"
16516,"34"
3249,"51"
14522,"44"
14328,"24"
8053,"30"
1704,"28"
11756,"18"
6381,"16"
14503,"46"
11282,"38"
9293,"16"
2664,"37"
15619,"42"
7385,"53"
7770,"33"
15566,"32"
16369,"18"
7131,"35"
1367,"55"
15259,"21"
10244,"21"
922,"26"
691,"15"
8219,"50"
14553,"29"
10234,"23"
12137,"30"
14797,"52"
11450,"34"
7917,"30"
10372,"27"
5418,"30"
16162,"37"
20065,"31"
6830,"54"
14428,"17"
16705,"53"
13752,"29"
17893,"21"
1700,"48"
8613,"37"
13139,"19"
196,"34"
975,"52"
16166,"49"
2030,"16"
6441,"46"
10942,"40"
13722,"29"
16657,"37"
4364,"55"
1286,"45"
6153,"52"
9300,"27"
14508,"47"
10496,"43"
10610,"53"
14488,"27"
4151,"22"
6209,"20"
7944,"31"
11623,"19"
9699,"51"
11807,"54"
660,"27"
14790,"41"
7192,"25"
15363,"32"
19335,"26"
8166,"54"
19731,"36"
13386,"52"
9177,"47"
16085,"15"
15672,"40"
21084,"42"
11910,"46"
20866,"34"
2737,"50"
1161,"48"
3181,"49"
2169,"48"
18702,"30"
14168,"48"
8212,"16"
2016,"42"
10955,"50"
17820,"38"
19717,"22"
12150,"36"
2679,"32"
10060,"54"
11111,"44"
8217,"26"
10073,"19"
18096,"45"
16324,"29"
4675,"38"
7775,"51"
18322,"38"
13705,"47"
70,"51"
20311,"24"
4254,"32"
17992,"26"
20683,"44"
18216,"25"
11463,"27"
8052,"16"
11895,"52"
16285,"48"
12955,"21"
1270,"33"
12550,"28"
13697,"25"
19589,"14"
18072,"39"
7013,"18"
21376,"21"
18366,"46"
7238,"47"
6643,"32"
20265,"14"
2860,"27"
8875,"25"
2837,"24"
1733,"46"
8285,"35"
7823,"20"
13843,"31"
16982,"18"
20360,"19"
7682,"26"
2963,"50"
16245,"41"
15305,"23"
14037,"27"
13594,"14"
13304,"20"
20814,"29"
6567,"24"
3996,"38"
20391,"22"
5386,"54"
8767,"30"
21253,"42"
11092,"40"
9460,"42"
20028,"31"
640,"41"
3037,"37"
6827,"24"
15216,"22"
13759,"16"
18809,"36"
7663,"36"
5141,"53"
16173,"55"
11192,"18"
13659,"53"
14983,"27"
2207,"52"
15184,"45"
20537,"14"
6844,"19"
6577,"47"
20056,"55"
14704,"49"
7215,"23"
20796,"45"
10211,"20"
13380,"46"
11417,"47"
10039,"27"
10318,"42"
17545,"48"
15839,"27"
4476,"26"
3111,"55"
16440,"47"
12792,"16"
13237,"22"
3845,"25"
15277,"46"
5661,"22"
11060,"19"
11651,"20"
20835,"41"
3216,"23"
16838,"18"
20087,"21"
8598,"27"
12186,"13"
4324,"34"
6967,"39"
6936,"41"
3882,"43"
12141,"41"
12895,"26"
12351,"45"
17426,"26"
10038,"15"
8247,"30"
13776,"23"
19803,"18"
2919,"46"
12953,"29"
3369,"39"
4416,"46"
16651,"22"
17094,"43"
2051,"42"
19896,"41"
15450,"16"
1013,"32"
10937,"21"
15389,"55"
7895,"26"
11041,"30"
18777,"47"
15070,"52"
4022,"26"
16626,"54"
4728,"18"
15833,"18"
19933,"33"
1217,"45"
6812,"16"
2467,"38"
14162,"55"
7339,"40"
7570,"14"
14347,"29"
10115,"53"
3738,"20"
18242,"33"
