user_id,birth_date,gender,city,traffic_source
2137,1989-01-15,female,Saint Petersburg,ads
4502,1983-05-24,female,Moscow,organic
18369,1983-09-02,male,Moscow,ads
15939,1972-06-29,female,Kazan,ads
4486,1988-08-23,female,Moscow,ads
15145,2006-09-13,male,Saint Petersburg,ads
7661,2005-05-17,male,Moscow,ads
16896,1970-10-06,female,Moscow,ads
16479,2008-07-06,female,Novosibirsk,ads
16807,1984-11-04,female,Moscow,ads
15350,2002-04-13,male,Saint Petersburg,organic
1404,1970-12-13,male,Kazan,ads
16500,1978-06-22,male,Moscow,referral
19693,1972-05-24,male,Moscow,referral
19722,2008-07-22,male,Moscow,organic
20781,1974-11-04,male,Moscow,ads
882,2006-10-05,male,Moscow,organic
6368,1983-01-21,male,Moscow,ads
17920,2006-11-04,female,Yekaterinburg,referral
7441,1992-11-07,female,Moscow,organic
18101,1978-11-16,female,Moscow,organic
2774,1996-12-04,male,Moscow,organic
16658,1977-06-06,female,Saint Petersburg,referral
6139,1977-04-25,female,Moscow,referral
14337,2000-05-14,female,Saint Petersburg,organic
259,2003-01-22,male,Moscow,ads
10405,2007-11-24,female,Saint Petersburg,ads
1535,1978-09-08,female,Moscow,ads
14653,1999-07-18,female,Novosibirsk,organic
19022,1998-07-16,female,Moscow,organic
12500,1974-07-02,female,Saint Petersburg,organic
20150,1991-01-16,female,Saint Petersburg,organic
14898,1985-12-22,male,Saint Petersburg,referral
21148,1967-02-21,male,Saint Petersburg,organic
18767,2007-01-01,female,Kazan,ads
6487,1981-11-07,female,Moscow,organic
9709,1974-05-15,male,Moscow,organic
19084,1973-09-11,male,Novosibirsk,organic
944,1992-07-04,female,Moscow,ads
16993,1982-05-24,female,Yekaterinburg,referral
3386,1975-04-17,female,Moscow,organic
12090,2005-01-14,male,Moscow,ads
15942,1977-09-02,female,Kazan,referral
6580,1983-09-14,male,Moscow,ads
12649,1995-04-03,male,Moscow,ads
20287,1986-01-05,female,Saint Petersburg,ads
12485,1980-01-10,female,Moscow,ads
13924,1980-08-03,female,Novosibirsk,organic
3210,1999-08-30,female,Moscow,organic
6988,1977-05-17,male,Kazan,organic
17869,1989-09-07,male,Novosibirsk,ads
572,1972-03-26,male,Moscow,organic
5130,1979-02-27,male,Moscow,organic
7012,1991-04-10,male,Moscow,organic
11519,1973-06-22,male,Moscow,ads
5397,1980-10-28,female,Novosibirsk,organic
10471,1988-01-21,male,Moscow,referral
10302,2004-06-29,male,Moscow,ads
12049,1984-07-16,male,Saint Petersburg,ads
4875,1970-01-26,female,Moscow,ads
14780,1985-06-12,male,Moscow,ads
7812,2008-01-09,female,Moscow,organic
15433,2008-04-05,female,Moscow,ads
13914,1987-02-15,female,Moscow,ads
9934,1989-10-21,female,Moscow,organic
709,1995-08-24,female,Saint Petersburg,ads
16646,1989-08-01,male,Moscow,ads
20198,1972-02-14,female,Moscow,organic
4522,1991-03-21,female,Moscow,referral
1430,1987-01-31,male,Moscow,ads
4953,1998-08-05,male,Novosibirsk,organic
4525,1972-10-07,male,Moscow,organic
14317,2000-02-20,female,Moscow,ads
12590,1990-09-05,male,Moscow,ads
17148,1980-04-08,female,Moscow,ads
19435,2001-11-28,female,Moscow,organic
10598,1969-10-10,male,Kazan,referral
4623,1968-08-27,male,Moscow,organic
13982,1975-09-24,female,Moscow,organic
14352,1992-05-13,male,Saint Petersburg,ads
10351,1974-03-25,female,Kazan,organic
13563,1993-08-16,male,Moscow,referral
7871,1989-06-10,male,Moscow,ads
3058,1979-06-17,female,Moscow,referral
15416,1982-02-27,female,Moscow,ads
16467,1971-10-11,male,Moscow,organic
8522,1996-11-23,female,Moscow,ads
7409,1974-09-11,female,Saint Petersburg,organic
19657,2006-08-31,male,Saint Petersburg,ads
17936,1999-01-13,male,Moscow,ads
8445,1994-08-10,male,Saint Petersburg,organic
13525,1999-11-03,female,Moscow,organic
9178,1982-12-23,male,Moscow,organic
14332,2004-06-13,male,Moscow,ads
9438,1978-10-08,female,Saint Petersburg,ads
4304,1998-11-23,male,Moscow,organic
6490,1991-03-18,male,Moscow,organic
3158,2000-01-02,female,Saint Petersburg,organic
17803,2008-01-22,male,Moscow,organic
12199,1988-07-29,female,Moscow,organic
17324,1976-05-18,female,Moscow,organic
2413,1993-05-18,female,Moscow,referral
11465,1998-04-02,male,Saint Petersburg,organic
11869,1971-07-07,male,Moscow,referral
13958,1981-10-01,male,Moscow,ads
15715,1983-04-13,female,Moscow,ads
12883,1994-09-24,female,Moscow,ads
15090,1992-01-24,female,Kazan,organic
19630,2004-10-16,male,Kazan,ads
9047,1985-04-08,male,Moscow,organic
21341,1985-06-20,female,Kazan,organic
642,1985-12-26,female,Saint Petersburg,ads
11023,2007-01-30,female,Moscow,ads
2409,1999-12-10,male,Saint Petersburg,organic
12101,1993-06-28,female,Kazan,organic
8435,2000-12-06,female,Moscow,referral
4298,1992-02-18,female,Moscow,ads
19726,1987-07-17,male,Saint Petersburg,ads
15409,1975-05-28,male,Yekaterinburg,referral
6614,1986-03-20,female,Moscow,ads
3336,2001-09-30,female,Saint Petersburg,organic
20455,1985-06-07,female,Saint Petersburg,organic
12381,1971-12-15,male,Moscow,organic
13419,2007-06-08,male,Saint Petersburg,referral
18853,1969-03-28,male,Yekaterinburg,referral
2269,1980-09-10,female,Moscow,organic
18182,1973-04-26,female,Moscow,organic
18981,1978-06-03,male,Moscow,ads
13750,2002-05-16,male,Saint Petersburg,ads
7107,1996-01-02,female,Moscow,organic
3064,1984-10-02,female,Moscow,organic
3869,2003-04-28,female,Moscow,organic
14900,1970-06-20,male,Moscow,ads
18085,1996-03-04,female,Saint Petersburg,organic
12875,1990-03-28,female,Moscow,organic
7629,1967-05-17,female,Moscow,ads
1107,1994-07-14,female,Saint Petersburg,organic
17889,1985-07-01,female,Moscow,organic
10280,1989-01-04,female,Moscow,organic
9983,1977-04-24,female,Moscow,ads
15951,1990-11-07,female,Kazan,organic
12251,1969-06-26,male,Moscow,organic
13601,1967-09-08,female,Moscow,referral
1990,1968-09-29,male,Moscow,referral
10023,1995-06-21,male,Moscow,organic
1725,1971-03-04,male,Moscow,ads
8720,1991-09-27,male,Moscow,organic
14759,1995-02-18,male,Moscow,organic
4343,1978-07-27,male,Moscow,organic
19743,1993-11-14,male,Moscow,organic
3466,1994-11-16,female,Saint Petersburg,ads
1806,1987-02-13,male,Moscow,organic
12864,1991-12-04,female,Saint Petersburg,organic
17170,1978-01-12,female,Saint Petersburg,organic
2905,2005-12-13,female,Moscow,organic
9856,1983-11-03,female,Yekaterinburg,organic
11960,2008-06-05,male,Moscow,organic
6733,1967-10-24,female,Novosibirsk,ads
13173,1998-09-29,female,Moscow,organic
6538,1996-04-24,male,Moscow,ads
14931,1986-04-29,female,Saint Petersburg,ads
19216,1969-06-09,female,Moscow,referral
12207,1983-01-07,male,Moscow,ads
17123,1979-03-01,female,Novosibirsk,ads
17657,2008-06-03,female,Saint Petersburg,referral
10129,2002-02-05,female,Moscow,organic
4183,1975-09-20,male,Saint Petersburg,referral
5685,1971-06-25,male,Moscow,ads
10186,1990-12-31,male,Saint Petersburg,organic
15334,2002-03-09,male,Kazan,organic
3287,2005-05-03,male,Moscow,ads
16522,1993-03-15,male,Moscow,ads
6993,1985-10-21,male,Moscow,organic
10693,1976-09-03,female,Moscow,ads
4333,1998-11-09,male,Saint Petersburg,ads
13148,1970-07-26,female,Moscow,ads
15731,1988-01-02,female,Moscow,organic
21155,2000-06-28,male,Moscow,referral
20067,1969-09-28,female,Saint Petersburg,ads
10236,1998-08-17,male,Moscow,organic
11121,2006-02-16,male,Saint Petersburg,organic
3910,1993-04-18,male,Moscow,ads
2017,1969-03-05,female,Novosibirsk,organic
15857,2000-09-03,female,Saint Petersburg,organic
2061,1988-01-18,male,Moscow,ads
10109,1974-09-20,female,Saint Petersburg,referral
4388,1985-12-06,female,Yekaterinburg,organic
5607,1983-11-27,male,Saint Petersburg,referral
4003,1987-06-14,male,Moscow,organic
11191,1988-04-16,female,Saint Petersburg,ads
13555,1972-05-26,male,Kazan,referral
8333,1983-04-01,male,Novosibirsk,organic
14467,1981-07-12,male,Yekaterinburg,organic
3923,1982-10-19,male,Moscow,organic
9877,1976-11-25,female,Novosibirsk,organic
20503,1984-03-15,male,Moscow,referral
15024,1976-10-24,male,Moscow,ads
9049,1996-04-02,female,Moscow,ads
21173,1972-10-28,male,Saint Petersburg,referral
6168,1971-07-17,female,Moscow,organic
8361,1993-03-02,female,Moscow,ads
17895,1973-08-14,male,Yekaterinburg,ads
19565,1980-11-22,male,Saint Petersburg,ads
20940,1993-11-09,female,Moscow,organic
19720,1980-03-05,female,Moscow,organic
6542,1997-11-24,male,Moscow,organic
8977,1995-02-28,male,Moscow,ads
17797,1980-12-01,female,Saint Petersburg,referral
20002,1977-10-28,male,Saint Petersburg,organic
16139,2001-05-10,male,Kazan,organic
11015,1995-08-29,female,Moscow,organic
14710,1967-03-13,female,Moscow,ads
2248,1992-06-19,female,Kazan,ads
19899,1977-09-26,female,Moscow,organic
4121,1990-12-22,male,Moscow,organic
4174,1978-08-22,male,Moscow,referral
7961,1995-09-16,male,Saint Petersburg,ads
21061,1993-07-31,female,Moscow,organic
17980,1994-08-24,male,Kazan,organic
10005,1978-02-14,male,Moscow,ads
8968,1982-05-05,male,Moscow,organic
12227,1998-07-23,male,Yekaterinburg,referral
3740,2008-12-16,male,Moscow,ads
11801,1969-01-13,female,Novosibirsk,ads
14548,1977-03-25,female,Kazan,organic
18864,1987-11-23,male,Kazan,ads
3275,1977-01-18,male,Saint Petersburg,referral
10397,1980-02-23,male,Saint Petersburg,referral
5353,1970-10-12,male,Moscow,organic
7573,1993-09-15,female,Moscow,organic
3856,2005-12-28,female,Novosibirsk,organic
19719,1992-07-20,male,Moscow,ads
4190,2000-12-17,male,Saint Petersburg,ads
20527,1967-07-26,male,Moscow,ads
4018,1986-08-05,male,Moscow,organic
20586,1972-12-15,female,Saint Petersburg,ads
18225,2007-07-17,female,Moscow,organic
4775,1995-07-28,male,Yekaterinburg,organic
10112,2003-03-12,female,Saint Petersburg,referral
2179,1985-12-02,female,Saint Petersburg,organic
5903,1975-04-28,male,Saint Petersburg,organic
6281,1997-08-30,female,Saint Petersburg,ads
13293,1984-04-09,female,Moscow,ads
18976,1996-07-12,female,Moscow,ads
7160,1981-06-05,female,Moscow,ads
9773,1993-01-08,female,Moscow,organic
17098,1993-07-07,female,Moscow,organic
9222,2008-06-05,female,Moscow,ads
10427,1989-02-03,female,Moscow,organic
9514,1997-11-28,male,Saint Petersburg,organic
17498,2006-12-18,female,Moscow,organic
2333,1983-01-04,female,Saint Petersburg,organic
21167,1991-01-28,male,Moscow,organic
14859,1972-10-22,male,Saint Petersburg,organic
8902,2003-11-01,male,Moscow,organic
6017,1978-10-06,male,Saint Petersburg,ads
498,1993-08-20,female,Moscow,organic
7529,1978-04-30,male,Novosibirsk,organic
2210,1989-03-08,female,Saint Petersburg,ads
6589,2007-01-26,male,Moscow,organic
4591,1997-08-19,female,Moscow,organic
10161,1994-11-03,male,Novosibirsk,ads
19165,2008-03-27,female,Moscow,organic
6466,1994-06-28,male,Kazan,ads
19600,1993-05-12,female,Moscow,referral
10725,2005-08-16,male,Moscow,ads
18861,1997-04-28,female,Moscow,organic
4869,1998-08-05,male,Kazan,organic
6025,1987-01-30,female,Saint Petersburg,organic
18486,1996-03-31,male,Saint Petersburg,ads
5756,2002-02-26,female,Moscow,organic
8908,2001-11-05,male,Kazan,organic
19905,2001-05-10,male,Moscow,organic
9783,1967-08-30,male,Saint Petersburg,referral
9166,1980-08-22,female,Kazan,organic
6073,1972-07-03,male,Moscow,organic
14198,1993-07-06,female,Novosibirsk,organic
12108,1991-01-24,female,Moscow,ads
13318,1979-09-18,female,Moscow,referral
18692,1997-01-24,male,Moscow,organic
10994,1987-07-24,female,Saint Petersburg,referral
5733,1997-10-25,male,Saint Petersburg,ads
5304,2003-02-25,female,Moscow,ads
2945,1997-05-11,male,Saint Petersburg,organic
3485,1969-05-30,male,Moscow,ads
7513,1994-03-30,female,Yekaterinburg,organic
316,1988-02-17,female,Moscow,ads
353,1998-11-10,male,Moscow,organic
21,1990-08-27,female,Moscow,organic
20377,1995-01-05,female,Moscow,organic
14101,2002-06-21,male,Moscow,organic
20698,1999-06-17,male,Yekaterinburg,organic
17438,1967-12-13,male,Moscow,ads
13409,2006-07-24,female,Novosibirsk,referral
740,1968-06-02,male,Moscow,referral
19156,1997-04-06,male,Moscow,organic
21330,1983-10-07,male,Moscow,organic
14380,1991-03-31,male,Moscow,organic
11495,1979-03-13,male,Moscow,ads
15694,2000-12-01,male,Moscow,organic
15289,1979-12-09,female,Moscow,organic
7202,1986-02-03,female,Moscow,organic
5702,1968-09-03,female,Moscow,ads
20592,2002-07-29,female,Moscow,ads
12936,1988-08-03,female,Saint Petersburg,organic
16051,1974-08-08,male,Kazan,referral
15271,1990-02-18,female,Moscow,ads
19919,1977-05-09,male,Moscow,organic
5030,1997-05-24,female,Moscow,organic
1677,1996-08-03,male,Saint Petersburg,referral
17818,1999-03-23,female,Moscow,ads
14961,1996-05-10,female,Moscow,organic
16035,1991-11-13,female,Moscow,organic
17447,2002-03-05,male,Saint Petersburg,organic
11767,1993-08-06,male,Saint Petersburg,organic
16516,1988-04-30,male,Saint Petersburg,organic
3249,1971-08-28,female,Saint Petersburg,referral
14522,1977-10-27,female,Moscow,organic
14328,1998-08-13,female,Novosibirsk,organic
8053,1992-02-04,male,Saint Petersburg,organic
1704,1994-08-15,female,Moscow,organic
11756,2004-01-29,male,Moscow,organic
6381,2005-11-08,male,Moscow,organic
14503,1976-06-04,female,Saint Petersburg,ads
11282,1984-04-10,male,Moscow,referral
9293,2006-02-14,female,Moscow,organic
2664,1984-12-16,female,Kazan,ads
15619,1980-07-20,male,Moscow,organic
7385,1969-06-18,male,Novosibirsk,referral
7770,1989-04-06,female,Moscow,ads
15566,1990-01-02,male,Kazan,ads
16369,2003-11-19,male,Moscow,ads
7131,1986-10-04,male,Moscow,organic
1367,1967-02-20,male,Moscow,ads
15259,2000-11-26,male,Saint Petersburg,organic
10244,2000-10-15,female,Novosibirsk,organic
922,1996-03-01,female,Yekaterinburg,ads
691,2007-01-29,male,Moscow,ads
8219,1972-04-19,female,Moscow,referral
14553,1992-09-18,female,Moscow,organic
10234,1998-10-26,male,Saint Petersburg,organic
12137,1991-12-25,male,Saint Petersburg,organic
14797,1969-12-06,female,Saint Petersburg,organic
11450,1988-01-30,female,Moscow,referral
7917,1991-09-04,male,Saint Petersburg,ads
10372,1994-10-16,male,Moscow,organic
5418,1991-11-19,female,Yekaterinburg,ads
16162,1985-07-21,female,Saint Petersburg,organic
20065,1991-05-16,female,Moscow,ads
6830,1968-05-22,female,Moscow,organic
14428,2005-03-01,female,Moscow,referral
16705,1968-10-02,male,Novosibirsk,referral
13752,1992-11-12,female,Yekaterinburg,organic
17893,2000-11-23,male,Moscow,organic
1700,1974-04-07,male,Saint Petersburg,organic
8613,1984-11-19,female,Kazan,referral
13139,2002-11-23,female,Moscow,ads
196,1988-06-07,female,Novosibirsk,organic
975,1970-07-24,female,Saint Petersburg,ads
16166,1973-06-12,female,Saint Petersburg,ads
2030,2005-11-21,female,Saint Petersburg,ads
6441,1976-02-12,female,Moscow,ads
10942,1982-01-29,female,Moscow,organic
13722,1992-11-09,male,Kazan,organic
16657,1985-04-19,male,Yekaterinburg,organic
4364,1967-07-06,male,Moscow,organic
1286,1977-03-20,male,Moscow,organic
6153,1970-08-20,male,Saint Petersburg,organic
9300,1995-03-24,female,Yekaterinburg,organic
14508,1975-05-31,male,Saint Petersburg,organic
10496,1978-10-15,female,Moscow,organic
10610,1968-11-01,female,Novosibirsk,organic
14488,1994-10-07,female,Moscow,organic
4151,2000-05-29,female,Moscow,organic
6209,2001-11-14,female,Kazan,organic
7944,1991-01-01,male,Moscow,referral
11623,2002-11-04,male,Saint Petersburg,referral
9699,1971-08-04,male,Yekaterinburg,ads
11807,1968-05-09,male,Saint Petersburg,organic
660,1994-12-29,female,Moscow,organic
14790,1981-02-11,male,Moscow,referral
7192,1996-11-08,male,Moscow,organic
15363,1990-03-20,female,Moscow,ads
19335,1996-03-07,female,Kazan,ads
8166,1968-06-12,male,Saint Petersburg,organic
19731,1986-07-10,female,Moscow,referral
13386,1970-03-05,female,Moscow,ads
9177,1974-10-28,male,Saint Petersburg,ads
16085,2007-08-01,male,Moscow,organic
15672,1982-05-01,male,Yekaterinburg,organic
21084,1980-06-16,female,Moscow,referral
11910,1975-12-12,female,Saint Petersburg,ads
20866,1988-02-12,female,Novosibirsk,referral
2737,1971-11-18,female,Moscow,organic
1161,1974-08-18,female,Moscow,organic
3181,1973-08-26,female,Moscow,ads
2169,1973-12-29,female,Moscow,organic
18702,1992-08-04,female,Saint Petersburg,referral
14168,1974-04-09,male,Moscow,ads
8212,2005-10-03,male,Saint Petersburg,organic
2016,1980-06-09,female,Moscow,ads
10955,1971-11-18,female,Moscow,referral
17820,1983-12-30,male,Novosibirsk,ads
19717,2000-02-19,male,Moscow,organic
12150,1986-06-11,female,Saint Petersburg,organic
2679,1990-02-24,female,Saint Petersburg,ads
10060,1968-05-21,female,Saint Petersburg,organic
11111,1978-03-29,female,Moscow,organic
8217,1996-03-11,male,Saint Petersburg,ads
10073,2003-07-01,female,Saint Petersburg,organic
18096,1977-03-27,female,Saint Petersburg,organic
16324,1993-08-03,male,Saint Petersburg,organic
4675,1983-09-19,female,Moscow,referral
7775,1971-07-12,female,Moscow,ads
18322,1983-10-01,female,Moscow,ads
13705,1974-11-25,male,Novosibirsk,organic
70,1971-04-11,male,Moscow,organic
20311,1998-02-20,female,Moscow,organic
4254,1990-03-07,male,Moscow,organic
17992,1995-10-23,female,Moscow,referral
20683,1978-03-30,male,Novosibirsk,organic
18216,1997-01-07,male,Novosibirsk,organic
11463,1995-05-05,female,Moscow,referral
8052,2006-06-26,female,Moscow,organic
11895,1970-03-28,female,Moscow,organic
16285,1974-07-26,male,Moscow,organic
12955,2001-01-02,male,Yekaterinburg,ads
1270,1989-02-24,female,Novosibirsk,ads
12550,1993-10-09,male,Yekaterinburg,referral
13697,1997-03-08,male,Yekaterinburg,organic
19589,2008-03-20,female,Moscow,organic
18072,1982-12-05,male,Moscow,ads
7013,2004-07-27,male,Saint Petersburg,referral
21376,2001-03-14,male,Novosibirsk,organic
18366,1975-11-24,male,Moscow,organic
7238,1975-07-08,male,Moscow,referral
6643,1990-07-21,male,Saint Petersburg,referral
20265,2008-04-02,male,Moscow,ads
2860,1994-11-25,male,Moscow,ads
8875,1997-01-10,male,Novosibirsk,ads
2837,1998-06-18,female,Yekaterinburg,ads
1733,1976-07-13,female,Moscow,ads
8285,1986-09-15,male,Saint Petersburg,ads
7823,2002-01-05,female,Moscow,organic
13843,1990-11-17,female,Moscow,referral
16982,2003-09-24,female,Yekaterinburg,organic
20360,2002-09-18,female,Moscow,ads
7682,1996-01-23,female,Moscow,organic
2963,1972-05-19,female,Moscow,organic
16245,1981-04-19,female,Yekaterinburg,organic
15305,1999-04-22,male,Kazan,organic
14037,1994-10-10,male,Moscow,referral
13594,2007-11-11,female,Moscow,referral
13304,2002-02-19,female,Saint Petersburg,organic
20814,1993-08-19,male,Saint Petersburg,organic
6567,1997-10-24,male,Saint Petersburg,ads
3996,1984-04-27,male,Moscow,organic
20391,2000-04-30,male,Saint Petersburg,ads
5386,1968-08-30,male,Moscow,referral
8767,1992-04-06,male,Moscow,organic
21253,1980-04-02,male,Moscow,organic
11092,1982-01-22,female,Moscow,ads
9460,1979-10-27,male,Moscow,ads
20028,1991-05-14,female,Moscow,ads
640,1980-10-02,male,Moscow,organic
3037,1985-05-04,female,Yekaterinburg,ads
6827,1998-03-01,male,Moscow,organic
15216,2000-02-04,male,Moscow,referral
13759,2005-11-14,male,Moscow,organic
18809,1985-11-27,male,Moscow,organic
7663,1986-03-20,male,Moscow,organic
5141,1969-03-20,female,Moscow,ads
16173,1967-06-15,female,Yekaterinburg,organic
11192,2004-06-16,male,Moscow,organic
13659,1969-03-02,female,Moscow,referral
14983,1995-03-18,male,Kazan,organic
2207,1969-11-28,female,Moscow,organic
15184,1977-03-19,female,Moscow,organic
20537,2007-12-31,female,Moscow,organic
6844,2003-04-01,male,Moscow,organic
6577,1975-08-15,male,Moscow,referral
20056,1967-07-14,male,Moscow,ads
14704,1973-08-13,male,Moscow,ads
7215,1999-08-23,male,Saint Petersburg,organic
20796,1977-05-15,male,Saint Petersburg,organic
10211,2001-12-17,female,Moscow,organic
13380,1976-06-03,female,Moscow,ads
11417,1975-05-20,male,Moscow,referral
10039,1994-09-17,female,Moscow,ads
10318,1980-02-06,female,Yekaterinburg,ads
17545,1974-08-09,female,Moscow,organic
15839,1995-06-01,male,Moscow,ads
4476,1996-08-23,male,Yekaterinburg,ads
3111,1967-05-24,female,Moscow,ads
16440,1975-08-15,male,Moscow,referral
12792,2005-12-05,female,Moscow,organic
13237,2000-04-07,female,Saint Petersburg,organic
3845,1996-12-19,female,Moscow,organic
15277,1975-11-24,male,Saint Petersburg,ads
5661,2000-02-25,male,Yekaterinburg,ads
11060,2002-11-21,female,Moscow,referral
11651,2002-07-10,female,Moscow,organic
20835,1981-01-21,female,Moscow,organic
3216,1999-05-21,female,Moscow,organic
16838,2004-01-13,female,Moscow,organic
20087,2000-09-21,male,Moscow,ads
8598,1995-05-18,female,Moscow,organic
12186,2008-09-15,female,Moscow,ads
4324,1988-08-25,male,Moscow,ads
6967,1983-08-07,male,Saint Petersburg,ads
6936,1981-08-10,female,Moscow,organic
3882,1979-08-23,male,Kazan,organic
12141,1981-03-07,female,Moscow,ads
12895,1995-12-31,male,Moscow,ads
12351,1977-04-12,female,Saint Petersburg,ads
17426,1996-02-24,male,Moscow,ads
10038,2007-04-26,male,Saint Petersburg,ads
8247,1992-04-13,male,Saint Petersburg,ads
13776,1998-11-20,female,Moscow,referral
19803,2003-12-25,male,Kazan,organic
2919,1976-06-14,male,Moscow,organic
12953,1993-07-21,female,Saint Petersburg,referral
3369,1982-12-26,male,Moscow,ads
4416,1975-11-20,male,Saint Petersburg,ads
16651,2000-08-27,female,Saint Petersburg,organic
17094,1979-01-05,female,Yekaterinburg,organic
2051,1980-01-27,female,Saint Petersburg,ads
19896,1981-01-02,female,Moscow,organic
15450,2005-09-12,female,Kazan,organic
1013,1990-08-25,male,Moscow,ads
10937,2000-11-13,female,Kazan,referral
15389,1967-06-26,female,Moscow,organic
7895,1996-01-26,female,Saint Petersburg,organic
11041,1992-06-02,female,Moscow,ads
18777,1975-07-05,female,Moscow,ads
15070,1969-12-24,female,Moscow,organic
4022,1996-06-04,female,Yekaterinburg,ads
16626,1967-11-02,male,Saint Petersburg,organic
4728,2004-06-20,male,Moscow,organic
15833,2003-09-22,female,Moscow,organic
19933,1988-12-05,male,Moscow,organic
1217,1977-02-15,female,Moscow,organic
6812,2006-01-01,male,Moscow,referral
2467,1984-01-12,female,Moscow,referral
14162,1967-08-31,male,Saint Petersburg,organic
7339,1982-08-15,female,Novosibirsk,organic
7570,2007-11-28,female,Saint Petersburg,organic
14347,1992-09-15,female,Moscow,ads
10115,1968-09-01,male,Saint Petersburg,organic
3738,2001-11-19,male,Moscow,ads
18242,1989-07-23,male,Saint Petersburg,organic
20195,1976-10-29,female,Moscow,organic
14385,1984-03-30,male,Saint Petersburg,ads
15968,1978-11-18,female,Saint Petersburg,ads
10454,1975-02-10,male,Kazan,organic
16336,1979-04-10,male,Saint Petersburg,ads
294,1974-07-25,female,Saint Petersburg,ads
7564,2005-03-03,female,Kazan,referral
3665,1975-07-25,female,Saint Petersburg,ads
7820,1969-01-26,male,Novosibirsk,organic
15671,2001-02-25,male,Novosibirsk,ads
321,1995-02-26,male,Saint Petersburg,organic
4241,1967-10-15,female,Saint Petersburg,organic
11911,1989-04-16,male,Saint Petersburg,ads
6958,1989-02-07,male,Moscow,ads
4608,1993-12-05,male,Saint Petersburg,organic
12259,1971-02-15,male,Saint Petersburg,referral
14081,1977-12-26,female,Saint Petersburg,ads
18588,1967-11-07,female,Moscow,organic
16824,1987-09-01,male,Moscow,organic
1781,1976-01-14,male,Moscow,referral
2593,1980-01-16,male,Moscow,organic
2725,2004-02-11,male,Novosibirsk,organic
2665,1985-12-06,female,Moscow,organic
10896,1985-01-05,male,Moscow,ads
18729,1971-01-29,male,Saint Petersburg,organic
5549,1975-06-30,female,Moscow,organic
7416,1979-06-22,female,Yekaterinburg,referral
6009,1974-07-19,male,Moscow,referral
12059,1969-09-18,female,Moscow,ads
14093,1976-07-29,female,Saint Petersburg,ads
19703,1995-09-10,female,Saint Petersburg,organic
19310,1979-09-10,female,Saint Petersburg,referral
3792,2004-09-25,female,Novosibirsk,ads
12048,1997-05-10,male,Moscow,referral
10230,2001-01-18,male,Yekaterinburg,organic
12524,1993-03-12,female,Moscow,organic
3576,2001-07-11,female,Moscow,ads
18379,1988-09-21,female,Novosibirsk,organic
18747,1970-03-31,female,Moscow,organic
11444,1991-06-05,female,Saint Petersburg,ads
12549,1982-07-13,female,Moscow,ads
7841,2005-03-16,male,Saint Petersburg,ads
11863,1980-02-06,female,Moscow,referral
4240,1988-10-08,male,Saint Petersburg,referral
14828,1969-08-18,male,Moscow,organic
17616,1972-04-06,female,Moscow,ads
18044,1980-07-27,female,Moscow,ads
5511,1999-05-15,female,Saint Petersburg,organic
13227,2000-12-25,female,Moscow,organic
17065,1975-07-06,male,Saint Petersburg,ads
18552,1989-08-23,male,Moscow,ads
13670,1986-04-25,male,Kazan,ads
20647,1996-05-23,male,Moscow,organic
10768,1990-10-16,female,Moscow,organic
20346,1996-08-01,male,Moscow,ads
15016,1999-05-27,female,Saint Petersburg,organic
10557,1988-04-01,female,Saint Petersburg,referral
17005,1996-07-10,male,Moscow,ads
8360,1976-04-05,female,Saint Petersburg,organic
10996,1971-06-25,female,Moscow,ads
4303,1967-07-23,female,Novosibirsk,ads
2865,1967-11-13,female,Novosibirsk,ads
10992,1978-02-08,female,Moscow,organic
4616,1971-05-13,male,Saint Petersburg,organic
5296,1981-09-27,male,Kazan,organic
9054,1981-02-23,male,Saint Petersburg,ads
11421,2008-05-25,female,Moscow,organic
18572,2008-03-01,female,Novosibirsk,ads
20443,1975-01-20,male,Saint Petersburg,organic
5497,1999-04-15,female,Moscow,ads
13107,1975-10-16,male,Moscow,organic
8280,1972-05-10,male,Moscow,organic
5306,1972-04-29,male,Saint Petersburg,ads
16879,1994-09-25,male,Moscow,organic
4415,1977-04-13,female,Moscow,organic
14917,2002-09-28,female,Moscow,referral
20831,1990-04-17,female,Moscow,organic
9267,2000-03-09,female,Saint Petersburg,organic
15128,1971-10-18,male,Moscow,organic
13566,1983-08-21,female,Saint Petersburg,organic
7648,1978-11-05,male,Moscow,referral
6171,2004-05-10,female,Moscow,organic
12490,1980-06-28,male,Moscow,organic
2110,1991-09-29,male,Moscow,referral
5639,1983-04-30,male,Saint Petersburg,organic
1029,1982-11-11,male,Moscow,organic
3784,1989-05-16,male,Moscow,referral
4939,1991-08-19,female,Saint Petersburg,organic
9995,2007-02-13,male,Novosibirsk,ads
17477,1988-12-02,male,Moscow,ads
9764,2003-06-06,female,Saint Petersburg,organic
14530,1989-02-27,male,Moscow,organic
18574,1978-12-16,male,Yekaterinburg,referral
2978,1975-07-12,female,Moscow,ads
7399,1987-10-17,male,Moscow,organic
13178,1998-04-06,female,Moscow,organic
14107,1991-04-24,female,Moscow,ads
12321,1975-06-08,male,Novosibirsk,ads
1766,1979-03-05,male,Saint Petersburg,organic
19785,1977-05-06,male,Moscow,organic
2077,1967-12-09,male,Moscow,ads
10467,2004-07-24,female,Moscow,organic
20887,1987-12-01,female,Moscow,ads
